date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,speculation_change,speculation_change_rate,speculation_change_rate_rank,speculation_fast_rise_signal,speculation_fast_drop_signal,signal_type,signal,position,position_scale
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,21,speculation_change_rate,-0.296172600064162,-0.3512221234289908,-0.296172600064162,0.15,0,0,none,0,1.0,1.0
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,21,speculation_change_rate,-0.19899477210301975,-0.2218878052222425,-0.19899477210301975,0.3,0,0,none,0,1.0,1.0
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,21,speculation_change_rate,0.6155776003873152,0.479692540032717,0.6155776003873152,1.0,1,0,fast_rise,1,0.0,0.0
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,21,speculation_change_rate,0.1885315270312613,0.17271853420693278,0.1885315270312613,0.7,0,0,none,0,1.0,1.0
2024-06-25,92091.01051198169,93841.7255895294,94431.17491345956,89969.85777430602,287986.0,26178884600.0,304777.0,-0.0566684938044319,21,speculation_change_rate,0.3114126357724232,0.2711049041314667,0.3114126357724232,0.7,0,0,none,0,1.0,1.0
2024-06-26,93692.77062668664,96328.86233091856,97665.1439409441,92832.2730560758,360723.0,34107342650.0,306583.0,0.1626218327139663,21,speculation_change_rate,0.24519273668625763,0.2192903265183982,0.24519273668625763,0.65,0,0,none,0,1.0,1.0
2024-06-27,95890.84922328536,94033.78991117267,96165.39616060372,93792.88535645472,234833.0,22191374700.0,306775.0,-0.2672399566394095,21,speculation_change_rate,-0.3494009917807087,-0.4298617893533758,-0.3494009917807087,0.1,0,0,none,0,1.0,1.0
2024-06-28,93895.37990974648,93965.4685533976,95013.77288473464,92632.92408298304,276964.0,25779261400.0,306774.0,-0.1022237862968819,21,speculation_change_rate,0.1794121900562895,0.16501617034252763,0.1794121900562895,0.55,0,0,none,0,1.0,1.0
2024-07-01,93145.64399359944,95330.22169759596,95455.85493519442,91081.46253385497,236800.0,22037406000.0,310062.0,-0.2695563744720075,21,speculation_change_rate,-0.15408177785138621,-0.16733258817512559,-0.15408177785138621,0.35,0,0,none,0,1.0,1.0
2024-07-02,95041.08984298188,93892.09412168562,96003.61315702436,93704.7276770334,170226.0,16121393650.0,314614.0,-0.6142195246580915,21,speculation_change_rate,-0.29154104245330925,-0.344663150186084,-0.29154104245330925,0.2,0,0,none,0,1.0,1.0
2024-07-03,93757.71533401376,94441.91970724764,95272.04377138847,93122.43444835512,161258.0,15209492450.0,317538.0,-0.6775919293621054,21,speculation_change_rate,-0.061406128176541785,-0.06337240470401395,-0.061406128176541785,0.45,0,0,none,0,1.0,1.0
2024-07-04,94913.35376546184,93916.61552046314,95930.8972894446,93614.2502305245,168945.0,15994686950.0,321627.0,-0.6438192708368797,21,speculation_change_rate,0.034349429471630666,0.03377265852522571,0.034349429471630666,0.5,0,0,none,0,1.0,1.0
2024-07-05,93440.63143541804,93859.09037257273,95033.15435265128,92302.90522072314,177367.0,16618641650.0,313469.0,-0.5694794393326693,21,speculation_change_rate,0.07717280055747944,0.07433983150421042,0.07717280055747944,0.55,0,0,none,0,1.0,1.0
2024-07-08,94049.39821347616,93611.61847839072,95050.36861095158,93180.55850740592,151966.0,14269898200.0,318058.0,-0.7385769444715556,21,speculation_change_rate,-0.15557343655753197,-0.16909750513888633,-0.15557343655753197,0.25,0,0,none,0,1.0,1.0
2024-07-09,93429.1597037242,94102.88008367294,94703.78630705392,92882.84436147496,151049.0,14177249700.0,313602.0,-0.7305203785205661,21,speculation_change_rate,0.008089107410552021,0.00805656595098958,0.008089107410552021,0.45,0,0,none,0,1.0,1.0
2024-07-10,93959.2827906116,91838.23794473428,94335.56879739978,91692.9532101204,177429.0,16499475700.0,315132.0,-0.5744210697746172,21,speculation_change_rate,0.16894228351813556,0.1560993087459489,0.16894228351813556,0.65,0,0,none,0,1.0,1.0
2024-07-11,92216.14249352575,92544.64830948108,92907.27422392476,90536.40323623376,180824.0,16605845200.0,303605.0,-0.5182033319127824,21,speculation_change_rate,0.05782798786700405,0.056217737861834705,0.05782798786700405,0.55,0,0,none,0,1.0,1.0
2024-07-12,92557.16700963044,91385.49271301736,92956.48053337722,91107.19597493854,106884.0,9799789700.0,304447.0,-1.046752881933517,21,speculation_change_rate,-0.41054066880103857,-0.5285495500207346,-0.41054066880103857,0.0,0,1,fast_drop,1,0.0,0.0
2024-07-15,90937.16643154752,88166.13063927906,91488.23823217304,88165.26049096479,198670.0,17814281700.0,316153.0,-0.4645811168461631,21,speculation_change_rate,0.7899215016913705,0.5821717650873539,0.7899215016913705,1.0,1,0,fast_rise,1,0.0,0.0
2024-07-16,88069.54998593013,88992.0108321151,89463.31370147302,87290.44574345773,165092.0,14591270850.0,310558.0,-0.6318677851500201,21,speculation_change_rate,-0.15404293250364143,-0.16728666830385697,-0.15404293250364143,0.35,0,0,none,0,1.0,1.0
2024-07-17,89159.18213602736,87128.4008517974,89678.02674702364,87083.69638239619,141231.0,12444167450.0,315568.0,-0.8039773419566555,21,speculation_change_rate,-0.15811306632814137,-0.17210955680663542,-0.15811306632814137,0.25,0,0,none,0,1.0,1.0
2024-07-18,86828.56694272021,88207.13889411473,88992.02281914116,86723.54881580324,137208.0,11995409250.0,313613.0,-0.8266617190689088,21,speculation_change_rate,-0.022429021138013483,-0.02268437711225335,-0.022429021138013483,0.45,0,0,none,0,1.0,1.0
2024-07-19,87754.31858322593,89977.9163766626,90746.74313741496,87523.5855331201,263865.0,23488347450.0,313214.0,-0.1714490542709461,21,speculation_change_rate,0.9255519709575084,0.6552126647979628,0.9255519709575084,1.0,1,0,fast_rise,1,0.0,0.0
2024-07-22,89475.5503421435,89225.08093057314,89882.30375557704,88517.64343663905,121580.0,10802143300.0,311378.0,-0.9404351259002204,21,speculation_change_rate,-0.5365172315218716,-0.7689860716292742,-0.5365172315218716,0.0,0,1,fast_drop,1,0.0,0.0
2024-07-23,89177.77695874985,88205.38816388269,90576.9364596226,87824.72749064643,165127.0,14688543350.0,305438.0,-0.6150319372196704,21,speculation_change_rate,0.3845887839806461,0.32540318868054996,0.3845887839806461,0.9,0,0,none,0,1.0,1.0
2024-07-24,88322.6893972853,87285.20844771303,88744.8632008035,86848.12012450647,153733.0,13425222000.0,304177.0,-0.6823924373464988,21,speculation_change_rate,-0.06514187589007259,-0.06736050012682837,-0.06514187589007259,0.4,0,0,none,0,1.0,1.0
2024-07-25,86719.2462453395,87413.79357554523,87679.9821318526,85405.24515136494,166688.0,14391223850.0,303123.0,-0.5980148621690559,21,speculation_change_rate,0.08803963301898343,0.08437757517744293,0.08803963301898343,0.75,0,0,none,0,1.0,1.0
2024-07-26,88107.66305011169,86317.62945678916,88595.79884740867,86255.14914541595,137722.0,11998371450.0,307284.0,-0.8025352408124257,21,speculation_change_rate,-0.18496186762316313,-0.2045203786433698,-0.18496186762316313,0.15,0,0,none,0,1.0,1.0
2024-07-29,86434.18785202732,83851.54340221778,86910.7066739987,83704.51496428424,195932.0,16664897600.0,319327.0,-0.4884479958628619,21,speculation_change_rate,0.3690091704733267,0.31408724494956375,0.3690091704733267,0.85,0,0,none,0,1.0,1.0
2024-07-30,83970.3850653485,81552.9701772335,84424.81267387846,81135.42169726675,216880.0,17817914950.0,326462.0,-0.4089693508415307,21,speculation_change_rate,0.0827224377679947,0.07947864502133123,0.0827224377679947,0.7,0,0,none,0,1.0,1.0
2024-07-31,82299.66379591812,83106.77145835893,84436.42356627746,82235.29550274405,222958.0,18495608950.0,317487.0,-0.3534534596980052,21,speculation_change_rate,0.05708581524136025,0.05551589114352551,0.05708581524136025,0.55,0,0,none,0,1.0,1.0
2024-08-01,83610.21690344453,81290.29307634766,84273.26513031046,80891.25686559516,199562.0,16356483300.0,330187.0,-0.5035341956411428,21,speculation_change_rate,-0.1393615108400872,-0.1500807359431376,-0.1393615108400872,0.3,0,0,none,0,1.0,1.0
2024-08-02,80851.30605910599,81532.35371007798,82505.03955001412,80107.17064563448,204347.0,16537171350.0,321314.0,-0.4525993089496496,21,speculation_change_rate,0.05225437528874566,0.05093488669149315,0.05225437528874566,0.5,0,0,none,0,1.0,1.0
2024-08-05,80933.65503195186,82017.50417081594,82866.19626127444,80565.33829739527,189745.0,15443937800.0,309292.0,-0.4886047490329692,21,speculation_change_rate,-0.03536495422617292,-0.03600544008331957,-0.03536495422617292,0.4,0,0,none,0,1.0,1.0
2024-08-06,82454.51087518081,81851.07164513272,82767.14991525694,81421.9366997536,134209.0,10978513400.0,300146.0,-0.804870736566709,21,speculation_change_rate,-0.27113444476951476,-0.31626598753373986,-0.27113444476951476,0.1,0,0,none,0,1.0,1.0
2024-08-07,82406.31430622391,80870.83524348213,82418.93959535267,80689.60593778032,113144.0,9148510550.0,303205.0,-0.9857478006792184,21,speculation_change_rate,-0.1654620529470695,-0.18087706411250937,-0.1654620529470695,0.2,0,0,none,0,1.0,1.0
2024-08-08,81093.3867088399,79120.8357783956,81166.4006128299,79048.05132546426,158736.0,12643944500.0,311853.0,-0.675289478027933,21,speculation_change_rate,0.36405014596749874,0.31045832265128537,0.36405014596749874,0.8,0,0,none,0,1.0,1.0
2024-08-09,79672.73071274188,78185.68052222083,80376.28986392045,78146.42168440444,172012.0,13574842700.0,313737.0,-0.6009908135029438,21,speculation_change_rate,0.07712845751992203,0.07429866452498923,0.07712845751992203,0.65,0,0,none,0,1.0,1.0
2024-08-12,78382.42896973128,76617.80835070353,78618.10030660716,76532.01634708598,132336.0,10223935150.0,322871.0,-0.8919087196943979,21,speculation_change_rate,-0.25242295305398266,-0.2909179061914541,-0.25242295305398266,0.1,0,0,none,0,1.0,1.0
2024-08-13,76741.35173991682,77594.22204229198,78338.2077715359,76065.99451595705,239136.0,18426032300.0,318642.0,-0.2870357877816833,21,speculation_change_rate,0.8310195299535996,0.6048729319127146,0.8310195299535996,0.95,0,0,none,0,1.0,1.0
2024-08-14,77339.23970164434,74068.38924703021,77679.34501222897,73410.42551165828,252459.0,18954259800.0,328393.0,-0.2629622025888128,21,speculation_change_rate,0.024365693264440713,0.024073585192870506,0.024365693264440713,0.5,0,0,none,0,1.0,1.0
2024-08-15,74222.65168793529,73109.08419046688,74315.59467540646,72410.24584583874,245435.0,17911301350.0,327448.0,-0.288297117448879,21,speculation_change_rate,-0.025016679061218183,-0.02533491486006617,-0.025016679061218183,0.4,0,0,none,0,1.0,1.0
2024-08-16,73760.62221651252,73644.1083135831,74888.72172725183,73100.70895601388,209702.0,15434733800.0,324890.0,-0.4377991882034184,21,speculation_change_rate,-0.13886334518478227,-0.14950207075453942,-0.13886334518478227,0.3,0,0,none,0,1.0,1.0
2024-08-19,73990.73844726014,74049.11801897691,74470.170118499,72458.27340945772,205287.0,15027761000.0,329769.0,-0.473983409294017,21,speculation_change_rate,-0.03553739723608618,-0.0361842210905986,-0.03553739723608618,0.4,0,0,none,0,1.0,1.0
2024-08-20,74076.6327131096,75685.96489642184,75756.6909227872,73805.96623200421,187805.0,13965110450.0,331875.0,-0.5693542015082973,21,speculation_change_rate,-0.09096419143005496,-0.0953707922142803,-0.09096419143005496,0.3,0,0,none,0,1.0,1.0
2024-08-21,76128.16814569516,78538.71756378718,79456.05635276271,74961.15669853939,365995.0,28206757450.0,331728.0,0.0983043160887171,21,speculation_change_rate,0.9496668612516674,0.6676585175970144,0.9496668612516674,1.0,1,0,fast_rise,1,0.0,0.0
2024-08-22,78132.92303615893,76187.72383019413,78654.50020353432,75742.55052825336,313111.0,24036050100.0,329435.0,-0.0508213056330445,21,speculation_change_rate,-0.13853911009882436,-0.1491256217217616,-0.13853911009882436,0.3,0,0,none,0,1.0,1.0
2024-08-23,75974.85209072374,74170.68976556571,76299.85045753056,73944.48530079903,213821.0,15937921000.0,327981.0,-0.4278164634716551,21,speculation_change_rate,-0.3140806047796093,-0.3769951578386106,-0.3140806047796093,0.0,0,1,fast_drop,1,0.0,0.0
2024-08-26,74796.73549977438,75149.43115224813,75776.00055145587,74161.98026904766,211963.0,15794638400.0,331899.0,-0.4484189746273911,21,speculation_change_rate,-0.020391729448765772,-0.020602511155736025,-0.020391729448765772,0.55,0,0,none,0,1.0,1.0
2024-08-27,75373.07933370295,76908.09248468594,77584.30744184683,75156.4134563049,258575.0,19644062550.0,334823.0,-0.25841624672186,21,speculation_change_rate,0.20925289638041678,0.19000272790553113,0.20925289638041678,0.85,0,0,none,0,1.0,1.0
2024-08-28,76788.73688541452,76577.4677293547,77395.59863153507,75162.47890433241,232853.0,17653400100.0,341022.0,-0.3815396381552903,21,speculation_change_rate,-0.11584544126865548,-0.12312339143343032,-0.11584544126865548,0.35,0,0,none,0,1.0,1.0
2024-08-29,76739.71559338887,77635.60654948912,78799.7319926499,75559.44202118949,313388.0,24095044300.0,353310.0,-0.1199038190583069,21,speculation_change_rate,0.2990533658458332,0.2616358190969834,0.2990533658458332,0.85,0,0,none,0,1.0,1.0
2024-08-30,77588.54158407993,79670.3611412982,80092.71174863387,77323.24500798497,340807.0,26784056300.0,353352.0,-0.0361483925808941,21,speculation_change_rate,0.087362921105266,0.0837554264774128,0.087362921105266,0.75,0,0,none,0,1.0,1.0
2024-09-02,79058.04680133151,76063.51256469205,79213.32054282501,75383.99879457394,365293.0,28139252750.0,353212.0,0.0336313280477047,21,speculation_change_rate,0.0722719558449747,0.0697797206285988,0.0722719558449747,0.65,0,0,none,0,1.0,1.0
2024-09-03,76149.5324266099,75779.22014440736,76427.09852842719,74529.78674321329,248298.0,18637252200.0,358015.0,-0.3659452472550555,21,speculation_change_rate,-0.329396063803003,-0.3995765753027602,-0.329396063803003,0.0,0,1,fast_drop,1,0.0,0.0
2024-09-04,75020.19960754935,74464.83057311413,75705.328529215,74131.60552590404,238662.0,17766341650.0,360539.0,-0.412551808923947,21,speculation_change_rate,-0.04553715400313507,-0.04660656166889149,-0.04553715400313507,0.4,0,0,none,0,1.0,1.0
2024-09-05,74390.28905232956,71637.97283115204,74546.56218443596,71236.35976425537,306224.0,22260599550.0,374473.0,-0.2012028439343351,21,speculation_change_rate,0.23534337143898898,0.2113489649896119,0.23534337143898898,0.8,0,0,none,0,1.0,1.0
2024-09-06,72521.65745103333,71962.1838062655,73337.06360747563,70589.05010204753,310925.0,22157386650.0,372675.0,-0.1811550006166892,21,speculation_change_rate,0.0202501510111599,0.02004784331764589,0.0202501510111599,0.55,0,0,none,0,1.0,1.0
2024-09-09,71125.82896424414,73952.7171518374,73958.42717632513,70970.38227071003,289253.0,20814402650.0,374473.0,-0.2582179665592307,21,speculation_change_rate,-0.07416844408542267,-0.07706296594254147,-0.07416844408542267,0.35,0,0,none,0,1.0,1.0
2024-09-10,73992.85160481762,72964.25940309594,74524.77627997407,72522.0441411659,258309.0,18913019750.0,384953.0,-0.3989647062132309,21,speculation_change_rate,-0.1312907065436021,-0.1407467396540002,-0.1312907065436021,0.2,0,0,none,0,1.0,1.0
2024-09-11,73924.95143279756,79206.53066241814,80011.9253279136,73635.21083113717,755012.0,58237724900.0,414889.0,0.5987226285877185,21,speculation_change_rate,1.7120026163294964,0.9976873348009494,1.7120026163294964,1.0,1,0,fast_rise,1,0.0,0.0
2024-09-12,80183.39763023442,77773.4806643206,81015.76667109539,76009.7279737171,520819.0,40506905400.0,413174.0,0.2315337608217665,21,speculation_change_rate,-0.3073211920096579,-0.36718886776595205,-0.3073211920096579,0.1,0,0,none,0,1.0,1.0
2024-09-13,78497.21751651703,78366.63193556007,79078.63219692824,77093.45807146704,327914.0,25444202300.0,406456.0,-0.2147243031639237,21,speculation_change_rate,-0.359981414998813,-0.44625806398569023,-0.359981414998813,0.0,0,1,fast_drop,1,0.0,0.0
2024-09-18,78349.65904335195,76354.11342567294,78519.25457275791,75567.34513404587,292634.0,22316521800.0,402572.0,-0.3189512814234624,21,speculation_change_rate,-0.09897923791484076,-0.1042269782595387,-0.09897923791484076,0.35,0,0,none,0,1.0,1.0
2024-09-19,76555.66711650696,76761.51736972705,77699.75317023916,74739.26549707602,325362.0,24646935550.0,403000.0,-0.2139981533294787,21,speculation_change_rate,0.11065855045244843,0.10495312809398372,0.11065855045244843,0.75,0,0,none,0,1.0,1.0
2024-09-20,77165.06824219109,76442.39275010422,77445.60083579044,75418.91817568998,260126.0,19741876650.0,400723.0,-0.4321042865335623,21,speculation_change_rate,-0.19595989821427195,-0.21810613320408362,-0.19595989821427195,0.2,0,0,none,0,1.0,1.0
2024-09-23,75881.68737655324,75969.96293712065,77716.2007939738,74467.66361356368,351083.0,26616508950.0,399861.0,-0.1300943239675029,21,speculation_change_rate,0.35257470175717565,0.3020099625660594,0.35257470175717565,0.95,0,0,none,0,1.0,1.0
2024-09-24,76024.00092201498,77762.78708639389,78393.32468735967,75632.5254402351,318261.0,24429429050.0,418907.0,-0.2747771373832664,21,speculation_change_rate,-0.13470328990442615,-0.14468281341576353,-0.13470328990442615,0.25,0,0,none,0,1.0,1.0
2024-09-25,79032.34157136887,77032.46679007604,81451.56829979544,76802.89679738069,505973.0,39772713750.0,429465.0,0.1639430601809544,21,speculation_change_rate,0.5507213310738792,0.4387201975642208,0.5507213310738792,0.95,0,0,none,0,1.0,1.0
2024-09-26,77414.99955719833,78419.59841170204,78618.49403474909,76613.25458288855,302119.0,23324237500.0,425361.0,-0.342117240646403,21,speculation_change_rate,-0.39713398291186364,-0.5060603008273574,-0.39713398291186364,0.0,0,1,fast_drop,1,0.0,0.0
2024-09-27,79120.44494521753,78405.63276464526,80312.35838249355,77566.00907521916,443515.0,34952154350.0,428706.0,0.0339602537419138,21,speculation_change_rate,0.45656000462420576,0.3760774943883168,0.45656000462420576,0.9,0,0,none,0,1.0,1.0
2024-09-30,80549.07836499106,81153.9695800031,82263.70973005208,79037.13232906592,535016.0,42975983100.0,439908.0,0.1957310388502066,21,speculation_change_rate,0.17559074753029735,0.1617707851082928,0.17559074753029735,0.7,0,0,none,0,1.0,1.0
2024-10-08,83395.43564157592,78417.5237747879,86212.8022374793,78267.93922137775,624421.0,51146665450.0,444168.0,0.3406219511191629,21,speculation_change_rate,0.15591346741256662,0.14489091226895628,0.15591346741256662,0.7,0,0,none,0,1.0,1.0
2024-10-09,77972.62286198669,78291.12084694221,79512.74804443537,77502.19023399822,290908.0,22739375950.0,443950.0,-0.4227048774959197,21,speculation_change_rate,-0.5338868338927751,-0.7633268286150825,-0.5338868338927751,0.0,0,1,fast_drop,1,0.0,0.0
2024-10-10,78778.39010080679,75780.37389367344,79847.50880679657,75642.04968176212,359364.0,27933155350.0,452963.0,-0.2314746420555273,21,speculation_change_rate,0.21073817483102286,0.19123023544039236,0.21073817483102286,0.75,0,0,none,0,1.0,1.0
2024-10-11,76720.11030353342,76262.85881030119,76877.87835701606,74868.83328663737,315191.0,23764209800.0,443793.0,-0.3421794332268595,21,speculation_change_rate,-0.10479701825115662,-0.1107047911713322,-0.10479701825115662,0.35,0,0,none,0,1.0,1.0
2024-10-14,76880.3556738338,75536.2676969018,77540.16963286296,75292.62021189029,311450.0,23459472750.0,466819.0,-0.4047027905402997,21,speculation_change_rate,-0.060608879095629065,-0.06252335731344016,-0.060608879095629065,0.5,0,0,none,0,1.0,1.0
2024-10-15,75398.54648669052,76020.27350814737,76341.01103096882,75083.19907891088,220746.0,16606379750.0,454502.0,-0.7221895947732964,21,speculation_change_rate,-0.2720237130836026,-0.3174868042329967,-0.2720237130836026,0.2,0,0,none,0,1.0,1.0
2024-10-16,76085.97811383277,73657.42126601438,76229.3934266591,73590.01837937185,269492.0,20038345900.0,462475.0,-0.5400537961301106,21,speculation_change_rate,0.1997771109214499,0.18213579864318574,0.1997771109214499,0.75,0,0,none,0,1.0,1.0
2024-10-17,73927.89935632341,71155.55012631086,74341.14410944293,70935.60370916846,322160.0,23322364650.0,463539.0,-0.3638422073177604,21,speculation_change_rate,0.19269039189780512,0.17621158881235022,0.19269039189780512,0.7,0,0,none,0,1.0,1.0
2024-10-18,71431.50426344814,73344.36546078001,74578.78606519614,70880.17704734378,469711.0,34020362400.0,459026.0,0.0230107586260123,21,speculation_change_rate,0.4723399912360291,0.3868529659437727,0.4723399912360291,0.9,0,0,none,0,1.0,1.0
2024-10-21,74021.49090869451,71836.71817991731,74239.65422516788,71560.25517150975,328899.0,23904199000.0,468682.0,-0.3541737873422012,21,speculation_change_rate,-0.31421049747047325,-0.3771845459682135,-0.31421049747047325,0.15,0,0,none,0,1.0,1.0
2024-10-22,71472.87677462265,73184.4530845545,73667.22635781417,70784.08409900717,349013.0,25337826450.0,473245.0,-0.3045040540009031,21,speculation_change_rate,0.050923953911580444,0.049669733341298095,0.050923953911580444,0.5,0,0,none,0,1.0,1.0
2024-10-23,73121.84567279619,74712.96420826833,74744.1985005735,72903.5663360723,382262.0,28336376350.0,469913.0,-0.2064413338030406,21,speculation_change_rate,0.10303196532210035,0.09806272019786247,0.10303196532210035,0.5,0,0,none,0,1.0,1.0
2024-10-24,74897.68875323425,73931.34627080701,75293.51019143296,72895.28866924481,316297.0,23347208400.0,463666.0,-0.3824828198396102,21,speculation_change_rate,-0.16141680687759152,-0.17604148603656958,-0.16141680687759152,0.25,0,0,none,0,1.0,1.0
2024-10-25,74106.15419218659,74447.44709765095,75233.29915936294,73932.53032111838,311958.0,23275480600.0,458439.0,-0.3849586769521851,21,speculation_change_rate,-0.002472794706235515,-0.0024758571125749196,-0.002472794706235515,0.45,0,0,none,0,1.0,1.0
2024-10-28,74777.98119980838,76418.08107386471,77059.8477403956,74580.52515406138,393129.0,29951059800.0,438193.0,-0.1085216503091744,21,speculation_change_rate,0.3184239245230418,0.27643702664301073,0.3184239245230418,0.8,0,0,none,0,1.0,1.0
2024-10-29,76289.40040792884,74929.00073954444,76630.57659156309,74642.60753701889,295144.0,22426350050.0,434051.0,-0.3856986658835866,21,speculation_change_rate,-0.2420796784657997,-0.2771770155744122,-0.2420796784657997,0.2,0,0,none,0,1.0,1.0
2024-10-30,74651.0851368988,73953.90311256953,74908.87328847671,73035.04447709055,294037.0,21702156250.0,419332.0,-0.3549573591766546,21,speculation_change_rate,0.031218700016444112,0.03074130670693198,0.031218700016444112,0.45,0,0,none,0,1.0,1.0
2024-10-31,74150.17123983375,75302.39799934936,75851.12672811061,73754.55504953131,363803.0,27021699400.0,402669.0,-0.1015023721726568,21,speculation_change_rate,0.28846938031287817,0.2534549870039978,0.28846938031287817,0.85,0,0,none,0,1.0,1.0
2024-11-01,74985.53889437535,76922.33542754776,78308.10902175706,74671.14283866376,483463.0,37054646350.0,396330.0,0.1987275890706726,21,speculation_change_rate,0.3501692584801823,0.3002299612433294,0.3501692584801823,0.9,0,0,none,0,1.0,1.0
2024-11-04,76710.91497819792,77707.3874380655,78011.67819032015,76491.02934730556,294041.0,22670008850.0,398203.0,-0.3032427121063368,21,speculation_change_rate,-0.39466321183061115,-0.5019703011770094,-0.39466321183061115,0.05,0,0,none,0,1.0,1.0
2024-11-05,77589.86944992865,77801.46195448568,78709.98410186476,77157.5042458877,361016.0,28076263300.0,397721.0,-0.0968284757600428,21,speculation_change_rate,0.2292623036695467,0.206414236346294,0.2292623036695467,0.8,0,0,none,0,1.0,1.0
2024-11-06,77722.20766636463,76414.65845473445,77985.46863988726,75340.83660513972,378536.0,28888491300.0,385293.0,-0.0176929031655618,21,speculation_change_rate,0.08235104926388481,0.07913557259448101,0.08235104926388481,0.55,0,0,none,0,1.0,1.0
2024-11-07,76296.7624604886,77375.34409743991,77625.4142308843,75971.01318293717,236947.0,18123999250.0,390805.0,-0.5003722269204259,21,speculation_change_rate,-0.3828723101633392,-0.4826793237548641,-0.3828723101633392,0.05,0,0,none,0,1.0,1.0
2024-11-08,77808.34273046465,76955.62128058964,79387.25012219265,76912.59539601835,368838.0,28697624100.0,391023.0,-0.0584088585338813,21,speculation_change_rate,0.5557587494371388,0.44196336838654465,0.5557587494371388,1.0,1,0,fast_rise,1,0.0,0.0
2024-11-11,76947.34613450676,81441.7980761562,81516.04890166089,76202.3217107396,477806.0,37681081050.0,451388.0,0.0568775122992608,21,speculation_change_rate,0.12219475540876834,0.11528637083314211,0.12219475540876834,0.6,0,0,none,0,1.0,1.0
2024-11-12,81419.6560578343,81585.02886396984,82934.28762389286,80685.20739074,587360.0,47916666300.0,466845.0,0.2296406229541261,21,speculation_change_rate,0.1885845087258513,0.1727631106548653,0.1885845087258513,0.6,0,0,none,0,1.0,1.0
2024-11-13,82283.03977642706,86234.36081249446,86713.05424087081,82027.40188260713,817469.0,68978278650.0,518502.0,0.455269096620352,21,speculation_change_rate,0.2531100154131074,0.22562847366622588,0.2531100154131074,0.75,0,0,none,0,1.0,1.0
2024-11-14,86296.69271818794,81229.98394945613,87145.15420287669,80752.58817860842,1041289.0,87746392200.0,489080.0,0.7556885724856357,21,speculation_change_rate,0.35042515954450826,0.3004194758652837,0.35042515954450826,0.9,0,0,none,0,1.0,1.0
2024-11-15,80992.59628323537,78861.7496137252,81540.07409750696,78433.88158369095,647976.0,51690830700.0,473756.0,0.3131612374052611,21,speculation_change_rate,-0.35758921962220525,-0.4425273350803746,-0.35758921962220525,0.1,0,0,none,0,1.0,1.0
2024-11-18,78911.90419078518,81313.84528807279,81552.40318756997,78590.41592233254,483419.0,38537928900.0,477119.0,0.0131178367550321,21,speculation_change_rate,-0.25921393061306264,-0.300043400650229,-0.25921393061306264,0.2,0,0,none,0,1.0,1.0
2024-11-19,81444.79114779763,82945.16938798178,83629.54749547043,80721.95666381992,657479.0,53976299050.0,495165.0,0.2835217840195448,21,speculation_change_rate,0.3104937141797939,0.2704039472645127,0.3104937141797939,0.8,0,0,none,0,1.0,1.0
2024-11-20,82961.8327966506,83069.64961439381,83790.8277093809,81658.39105694258,617655.0,51060390600.0,499992.0,0.2113379508554131,21,speculation_change_rate,-0.06964015090518227,-0.07218383316413171,-0.06964015090518227,0.3,0,0,none,0,1.0,1.0
2024-11-21,83127.94807625911,82417.07326905093,84471.31886001874,82036.91388680751,493483.0,40981194050.0,496144.0,-0.0053777967116127,21,speculation_change_rate,-0.19484119487082063,-0.2167157475670258,-0.19484119487082063,0.25,0,0,none,0,1.0,1.0
2024-11-22,81882.57543668564,80013.17702836446,82055.78956391949,79531.74481346169,465039.0,37305161200.0,487018.0,-0.0461798103470504,21,speculation_change_rate,-0.039980818158940834,-0.0408020136354377,-0.039980818158940834,0.35,0,0,none,0,1.0,1.0
2024-11-25,80992.19788090594,80946.69230163954,81698.25178855163,80217.8709945799,360712.0,29072210900.0,482934.0,-0.2918001423525226,21,speculation_change_rate,-0.21778084786819685,-0.2456203320054722,-0.21778084786819685,0.25,0,0,none,0,1.0,1.0
2024-11-26,80933.00320817121,79392.31455064192,81267.71992313626,78775.46763748767,394049.0,31275003750.0,482288.0,-0.2020661789383748,21,speculation_change_rate,0.09388323203135962,0.0897339634141478,0.09388323203135962,0.55,0,0,none,0,1.0,1.0
2024-11-27,79618.78423123529,79372.12796872055,79973.9106951816,79091.95591188161,255163.0,20155993950.0,472131.0,-0.6153539328173045,21,speculation_change_rate,-0.33852808566962644,-0.41328775387892974,-0.33852808566962644,0.15,0,0,none,0,1.0,1.0
2024-11-28,79148.47925699748,79245.5717853403,79813.23725507078,77781.41279461562,369673.0,28953510450.0,468891.0,-0.2377515009660253,21,speculation_change_rate,0.45878286197077234,0.3776024318512793,0.45878286197077234,0.95,0,0,none,0,1.0,1.0
