date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,is_down_day,price_down_ratio,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale
2024-12-11,78285.97115050399,78438.40527279452,78775.76621940547,78047.53341691893,177745.0,13823553600.0,429829.0,-0.8830375162830688,32,price_down_speculation_up,-1.5236856750527006,0.0018646343723167647,0,0.4,-0.5701962064609134,0.1384856313289632,-1.5236856750527006,0,1.0,1.0
2024-12-12,78571.61384326659,78831.43105109982,79333.52255364072,77876.3219149124,190109.0,14835793050.0,422291.0,-0.7980970579720583,32,price_down_speculation_up,-0.7340741505949583,0.005010629384144538,0,0.3,-0.5701962064609134,0.20940257642369503,-0.7340741505949583,0,1.0,1.0
2024-12-13,78608.67491569438,77574.58825446153,78728.88007914502,77521.86094618075,197179.0,15263549850.0,411237.0,-0.7350577450119276,32,price_down_speculation_up,-0.5219156622551185,-0.01594342231112844,1,0.4,-0.5884015448269335,0.18952918833086058,-0.5219156622551185,0,1.0,1.0
2024-12-16,77354.24349669184,77589.47237802156,78045.43220042306,76547.67202836733,219614.0,16906847350.0,402940.0,-0.6069162076076109,32,price_down_speculation_up,0.14850557227412264,0.00019186854735475656,0,0.3,-0.6320873591200292,0.11432371755769949,0.14850557227412264,0,1.0,1.0
2024-12-17,77635.952068452,76758.36463191843,77688.76195764658,76380.50760396289,186858.0,14307553500.0,391924.0,-0.7407189733354872,32,price_down_speculation_up,-0.6471970875960712,-0.0107116045596225,1,0.3,-0.605745829305723,0.14066524737200575,-0.6471970875960712,0,1.0,1.0
2024-12-18,76951.04864052814,76074.4258131385,77302.59696751938,76045.45509587313,218103.0,16617930220.0,389786.0,-0.5806304423030201,32,price_down_speculation_up,0.6569549243109162,-0.008910283876677694,1,0.3,-0.6709869763097692,0.09276838484674899,0.6569549243109162,0,1.0,1.0
2024-12-19,75825.16506425213,75646.59865128386,76044.67458828435,75338.10215585779,187038.0,14109307920.0,373837.0,-0.6925080687698434,32,price_down_speculation_up,-0.16389604232912852,-0.005623797449428203,1,0.4,-0.6709869763097692,0.0885669830202549,-0.16389604232912852,0,1.0,1.0
2024-12-20,75625.32430406852,76834.7565027762,76961.04441329479,75543.41284796575,206713.0,15814901480.0,367766.0,-0.5761155085611237,32,price_down_speculation_up,0.6097182851640657,0.0157066923387994,0,0.4,-0.6497121381887272,0.08141505318094783,0.6097182851640657,0,1.0,1.0
2024-12-23,76868.31534754214,76341.99427686159,77300.41961699935,76266.6398938437,157470.0,12088808740.0,367281.0,-0.8468922587233039,32,price_down_speculation_up,-1.6335574817640013,-0.006413272434810269,1,0.5,-0.6497121381887272,0.08141505318094783,-1.6335574817640013,0,1.0,1.0
2024-12-24,76177.51070084762,77258.71487875807,77475.9821724141,76151.32352660704,162575.0,12547997780.0,370004.0,-0.8223743826354291,32,price_down_speculation_up,-0.6104271372637823,0.0120080777372924,0,0.5,-0.7137829068908854,0.11998802555784649,-0.6104271372637823,0,1.0,1.0
2024-12-25,77176.25031500736,76704.42082085463,77270.8130035037,76390.49742553887,155796.0,11998214060.0,366959.0,-0.8567026660264337,32,price_down_speculation_up,-0.8283547878670061,-0.007174518224556059,1,0.6,-0.7378883591737073,0.09674496150565914,-0.8283547878670061,0,1.0,1.0
2024-12-26,76773.43549556127,76699.10754414125,77058.37904676868,76505.99339244212,136157.0,10474996920.0,361340.0,-0.9760107116659128,32,price_down_speculation_up,-1.66015184543028,-6.926949785313052e-05,1,0.7,-0.7378883591737073,0.09674496150565914,-1.66015184543028,0,1.0,1.0
2024-12-27,76750.12042457204,75807.53043463978,77189.04693855719,75751.82361459768,170213.0,13066656960.0,365291.0,-0.7636437022623411,32,price_down_speculation_up,-0.15250529090420314,-0.0116243478972472,1,0.7,-0.7378883591737073,0.11390910320116149,-0.15250529090420314,0,1.0,1.0
2024-12-30,75732.37380620094,77402.32441373424,77886.95325602473,75261.70285639727,357200.0,27513509840.0,374830.0,-0.0481767408481124,32,price_down_speculation_up,4.766744312634739,0.021037408420387482,0,0.7,-0.7521813377989142,0.09961612457595465,4.766744312634739,1,0.0,0.0
2024-12-31,77155.1411125896,76258.52010231103,77292.94957505257,75925.81015555093,225644.0,17283257660.0,376499.0,-0.5119568551259706,32,price_down_speculation_up,1.6265358088519684,-0.014777389698393262,1,0.7,-0.7521813377989142,0.09961612457595465,1.6265358088519684,0,1.0,1.0
2025-01-02,76370.04461797375,77011.20558874552,77678.76073222524,76262.01699091216,214331.0,16567752380.0,363731.0,-0.528893034403922,32,price_down_speculation_up,0.9732742447519966,0.009870182183245424,0,0.6,-0.7280758855160923,0.13803611186170683,0.9732742447519966,0,1.0,1.0
2025-01-03,76743.82133618691,75787.7645076761,76969.85583202029,75451.23027638714,241316.0,18368537660.0,353761.0,-0.3825142659465788,32,price_down_speculation_up,1.66135985220278,-0.015886533287153504,1,0.6,-0.7280758855160923,0.14029357873265502,1.66135985220278,0,1.0,1.0
2025-01-06,76062.44215366362,77081.17974621737,78625.08336719964,76003.63701709149,364604.0,28357841220.0,344074.0,0.0579550825931468,32,price_down_speculation_up,2.931417617911999,0.017066280381053733,0,0.6,-0.6698796054117324,0.16746770179866666,2.931417617911999,1,0.0,0.0
2025-01-07,77239.78080072583,78238.59709504947,79012.68401529927,76492.46946680314,315177.0,24668181640.0,369576.0,-0.1592220168160511,32,price_down_speculation_up,1.5983540679027737,0.015015563496080242,0,0.5,-0.6462683683331316,0.2055290940417372,1.5983540679027737,0,1.0,1.0
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,32,price_down_speculation_up,0.2844837624288375,-0.01994781127101153,1,0.6,-0.5204249447649463,0.31911357956598513,0.2844837624288375,0,1.0,1.0
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,32,price_down_speculation_up,-0.37541172593093686,0.013347344366121394,0,0.5,-0.4488937350238034,0.302210842723145,-0.37541172593093686,0,1.0,1.0
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,32,price_down_speculation_up,-0.9058128058543456,-0.0037925678304358,1,0.5,-0.4488937350238034,0.2289389342520308,-0.9058128058543456,0,1.0,1.0
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,32,price_down_speculation_up,0.0634674362187999,0.010468291254666307,0,0.4,-0.4488937350238034,0.2289389342520308,0.0634674362187999,0,1.0,1.0
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,32,price_down_speculation_up,-0.23650783920606258,0.0052584850540788874,0,0.4,-0.406590962021664,0.16640549784035336,-0.23650783920606258,0,1.0,1.0
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,32,price_down_speculation_up,3.366786685372854,0.014431868898441724,0,0.3,-0.4461458901353512,0.07427905462959505,3.366786685372854,0,1.0,1.0
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,32,price_down_speculation_up,-1.059479145990396,-0.003957478197752495,1,0.4,-0.406590962021664,0.16640549784035336,-1.059479145990396,0,1.0,1.0
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,32,price_down_speculation_up,0.05943126481514363,0.0111053479689589,0,0.3,-0.406590962021664,0.22893893425203082,0.05943126481514363,0,1.0,1.0
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,32,price_down_speculation_up,0.0711795610441634,0.0006385995364630581,0,0.3,-0.4068849110853501,0.22893893425203082,0.0711795610441634,0,1.0,1.0
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,32,price_down_speculation_up,1.5246100841418375,-0.026262299950787105,1,0.4,-0.4068849110853501,0.13413526714921165,1.5246100841418375,0,1.0,1.0
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,32,price_down_speculation_up,-2.712460015614855,0.00824153858526544,0,0.3,-0.4068849110853501,0.13413526714921165,-2.712460015614855,0,1.0,1.0
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,32,price_down_speculation_up,-1.789729835128229,0.005402024102934,0,0.3,-0.4461458901353512,0.19639306214483204,-1.789729835128229,0,1.0,1.0
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,32,price_down_speculation_up,-1.7717856910875258,0.0002834925123089693,0,0.2,-0.4461458901353512,0.266017681180116,-1.7717856910875258,0,1.0,1.0
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,32,price_down_speculation_up,-1.064041680689096,0.0008034671237775459,0,0.2,-0.4461458901353512,0.28214535514514244,-1.064041680689096,0,1.0,1.0
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,32,price_down_speculation_up,-0.36855522289038445,-0.01766352951458927,1,0.3,-0.5664592451946322,0.3523171370421853,-0.36855522289038445,0,1.0,1.0
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,32,price_down_speculation_up,-0.13566881935958655,-0.007361759051198291,1,0.4,-0.7134751925531959,0.2904236130458896,-0.13566881935958655,0,1.0,1.0
2025-02-07,77421.03422332511,77712.90959194045,78521.08277162263,77407.58345426305,176844.0,13793503120.0,381758.0,-0.7695189119831563,32,price_down_speculation_up,-0.014405375950313297,0.003391554921522877,0,0.3,-0.7654320583021398,0.19135530045703864,-0.014405375950313297,0,1.0,1.0
2025-02-10,77575.93787140951,78516.0869336697,79306.09364560668,77178.44357731102,229986.0,18017430180.0,380520.0,-0.5035203008329053,32,price_down_speculation_up,0.9684644813914249,0.0103351855688667,0,0.3,-0.7707053313606489,0.18608202739852953,0.9684644813914249,0,1.0,1.0
2025-02-11,78290.41200333367,77248.3300129702,78417.91135263603,77030.3607445504,197678.0,15317057740.0,385500.0,-0.6679017487356025,32,price_down_speculation_up,0.37263172317510485,-0.016146460810897434,1,0.4,-0.7707053313606489,0.18608202739852953,0.37263172317510485,0,1.0,1.0
2025-02-12,77236.37300711819,77472.97311735935,78004.82520305346,77217.48230862094,139024.0,10774196720.0,385602.0,-1.0201591693480812,32,price_down_speculation_up,-1.136307925432628,0.0029080642177174987,0,0.3,-0.7707053313606489,0.14807105087616862,-1.136307925432628,0,1.0,1.0
2025-02-13,77344.87033421267,77282.54287120473,77871.46519700857,77077.1714468108,151970.0,11772880860.0,388081.0,-0.9375309477764184,32,price_down_speculation_up,-0.5707668035567678,-0.0024580216621626905,1,0.4,-0.8315677684171037,0.12521959034207475,-0.5707668035567678,0,1.0,1.0
2025-02-14,77202.76522183692,76778.3945553336,77446.55345618456,76652.21513236273,174464.0,13424971920.0,393486.0,-0.813327072445674,32,price_down_speculation_up,0.10182175227467904,-0.006523443680047203,1,0.5,-0.8315677684171037,0.12083057504149936,0.10182175227467904,0,1.0,1.0
2025-02-17,76676.16271003839,77152.29209240971,77462.76857889214,76421.39805333063,135248.0,10402651140.0,385111.0,-1.046421474235696,32,price_down_speculation_up,-1.533019873187574,0.004869827498237944,0,0.5,-0.7926094115919078,0.11167101868023166,-1.533019873187574,0,1.0,1.0
2025-02-18,77366.48134224485,77069.38997247192,77567.1485621964,76820.34570188192,104685.0,8077432440.0,383245.0,-1.2977186302151789,32,price_down_speculation_up,-3.0508497595186004,-0.00107452569054578,1,0.6,-0.7926094115919078,0.11167101868023166,-3.0508497595186004,0,1.0,1.0
2025-02-19,77236.44047485398,77313.01845608462,77786.73090790247,77164.10824326545,124315.0,9620825600.0,380254.0,-1.1180207834588871,32,price_down_speculation_up,-1.6280652402083204,0.003161157545164439,0,0.5,-0.7926094115919078,0.13481459952040797,-1.6280652402083204,0,1.0,1.0
2025-02-20,77367.4042273861,77216.24467162298,77640.20331319433,77058.11055455798,123788.0,9564488040.0,375818.0,-1.1105345586309794,32,price_down_speculation_up,-1.004530611644082,-0.0012517139596175397,1,0.5,-0.8754290101110462,0.1578613116808424,-1.004530611644082,0,1.0,1.0
2025-02-21,77070.95238095238,76708.1847371373,77289.03300241896,76693.70825339798,153242.0,11787085280.0,388682.0,-0.9307431574091918,32,price_down_speculation_up,0.21296329177889475,-0.006579702712120938,1,0.6,-0.9788450585622498,0.15234685550660654,0.21296329177889475,0,1.0,1.0
2025-02-24,76775.7944437266,76851.0123250986,76938.2202675575,76255.3797648275,127468.0,9748371900.0,388719.0,-1.1149913648430727,32,price_down_speculation_up,-0.6780451461391506,0.001861960212599767,0,0.6,-0.9788450585622498,0.13543261248268346,-0.6780451461391506,0,1.0,1.0
2025-02-25,76849.13427766411,76777.67336116197,77402.822394632,76594.49790644321,146855.0,11278843280.0,375632.0,-0.9391642353095,32,price_down_speculation_up,0.7034986243688867,-0.000954300557895027,1,0.6,-1.0332903217918887,0.09024491784123434,0.7034986243688867,0,1.0,1.0
2025-02-26,76686.40591797282,76178.82043329345,76910.80344256447,75951.75859341108,180640.0,13774805900.0,389482.0,-0.7683115507478833,32,price_down_speculation_up,1.9985372006175612,-0.007799831665274759,1,0.7,-1.0332903217918887,0.08942827407469356,1.9985372006175612,0,1.0,1.0
2025-02-27,76179.22857282124,76335.32661723981,76650.81075956502,75798.80866536923,139951.0,10640417140.0,384946.0,-1.0118107033651984,32,price_down_speculation_up,-0.10692132786515895,0.0020544579589993894,0,0.6,-0.992792854772598,0.119970106964428,-0.10692132786515895,0,1.0,1.0
2025-02-28,76135.5523369547,75445.06941462003,76270.54512101276,75362.96876669573,171538.0,12977188060.0,400492.0,-0.8478889748716509,32,price_down_speculation_up,1.366860928217932,-0.01166245357256035,1,0.6,-1.0291160888004471,0.08942827407469356,1.366860928217932,0,1.0,1.0
2025-03-03,75427.36374459333,75680.27852450938,76034.40592883104,75400.86641391892,117398.0,8874550540.0,391707.0,-1.2049442398578514,32,price_down_speculation_up,-1.326140578807609,0.003117620696943435,0,0.6,-1.0291160888004471,0.08942827407469356,-1.326140578807609,0,1.0,1.0
2025-03-04,75618.51093281384,75527.12004578476,75798.80686890702,75428.94079490026,106412.0,8022973320.0,387902.0,-1.2934343778976378,32,price_down_speculation_up,-1.2411640338367578,-0.0020237568057446254,1,0.6,-1.061172630998089,0.126218934638743,-1.2411640338367578,0,1.0,1.0
2025-03-05,75614.82092159297,75599.01703994264,75842.64075404595,75283.71944170527,124958.0,9426320880.0,379344.0,-1.1104657642890756,32,price_down_speculation_up,-0.26341343321745625,0.0009519361272387616,0,0.6,-1.061172630998089,0.126218934638743,-0.26341343321745625,0,1.0,1.0
2025-03-06,75567.52695657678,77013.02660503009,77154.3251441109,75304.1068928145,179389.0,13644601100.0,371208.0,-0.7272059201552226,32,price_down_speculation_up,1.7849592698204715,0.018704073418578382,0,0.5,-1.061138233827137,0.126184537467791,1.7849592698204715,0,1.0,1.0
2025-03-07,76954.9481552995,76397.8622895749,77216.96837294428,76286.04683912931,196432.0,15050215540.0,373886.0,-0.643634622676949,32,price_down_speculation_up,1.6309377173382882,-0.007987795605152948,1,0.5,-0.9754874693373492,0.13724109522872496,1.6309377173382882,0,1.0,1.0
2025-03-10,76345.27868011624,76014.01416184894,76743.50831902046,75894.31619088254,126479.0,9638398840.0,372409.0,-1.0799164261910437,32,price_down_speculation_up,-0.4063482415505327,-0.005024330736782101,1,0.6,-0.9754874693373492,0.17333990704759472,-0.4063482415505327,0,1.0,1.0
2025-03-11,75892.73900532552,76210.66910874125,76268.05393906267,75668.31321366817,99280.0,7520373920.0,372361.0,-1.3219196729214324,32,price_down_speculation_up,-1.365847976462381,0.002587088039760488,0,0.5,-0.9754874693373492,0.17107710677059618,-1.365847976462381,0,1.0,1.0
2025-03-12,76334.69850291287,75867.29421672014,76359.9212019891,75815.8124246273,89475.0,6795033740.0,372868.0,-1.4272652129593393,32,price_down_speculation_up,-1.1547729394105848,-0.004505601329010234,1,0.5,-1.045863564778121,0.22277270151299344,-1.1547729394105848,0,1.0,1.0
2025-03-13,75914.48698677201,75593.69962979163,76108.29856339116,75562.64657783404,81039.0,6120706920.0,374924.0,-1.5317928184851757,32,price_down_speculation_up,-1.385898010586292,-0.0036062257096841632,1,0.6,-1.0951910952400596,0.21248593016947548,-1.385898010586292,0,1.0,1.0
2025-03-14,75753.69724281371,75804.69022146142,76277.07319283935,75651.49086814382,113520.0,8604459300.0,373880.0,-1.1919558574625957,32,price_down_speculation_up,-0.10651555189976049,0.0027911134486482414,0,0.5,-1.1577050020734636,0.21688744086692224,-0.10651555189976049,0,1.0,1.0
2025-03-17,75987.99537730968,76478.7458593696,76742.5831207416,75889.00175093781,158446.0,12075385380.0,377358.0,-0.8677804977215231,32,price_down_speculation_up,1.8432278042588661,0.008892004385730568,0,0.5,-1.1984500486602236,0.12100162336519438,1.8432278042588661,0,1.0,1.0
2025-03-18,76451.02078055336,75675.40676742094,76728.24898443455,75477.34041665797,159240.0,12086542180.0,382184.0,-0.8754896698987747,32,price_down_speculation_up,0.8325275451791392,-0.010504082970004047,1,0.5,-1.1512108108758357,0.2233816320645502,0.8325275451791392,0,1.0,1.0
2025-03-19,75761.9303551776,75471.09885655322,75824.96166423989,75440.2410873909,83269.0,6286759200.0,379904.0,-1.5178422581760698,32,price_down_speculation_up,-1.2554490757422145,-0.0026997927014206224,1,0.6,-1.0951910952400596,0.22706958759995466,-1.2554490757422145,0,1.0,1.0
2025-03-20,75490.70314388724,73571.8434436724,75519.61182295007,73449.64372670057,292666.0,21633927000.0,395206.0,-0.3003751208846147,32,price_down_speculation_up,2.0146330087442412,-0.02516533403721466,1,0.7,-1.1359361418268197,0.2797423576189081,2.0146330087442412,1,0.0,0.0
2025-03-21,73715.65593795935,73544.80495589854,73962.06497107833,72738.33355036461,186859.0,13684959880.0,391937.0,-0.7407467908384623,32,price_down_speculation_up,0.9528466398630965,-0.0003675113536413255,1,0.7,-1.1359361418268197,0.2797423576189081,0.9528466398630965,0,1.0,1.0
2025-03-24,73650.50405921988,74012.59724792495,74126.39557277827,73520.42016098768,113759.0,8385284480.0,382039.0,-1.2114405220558615,32,price_down_speculation_up,-0.18204968027670274,0.006360643587360437,0,0.6,-1.1359361418268197,0.2797423576189081,-0.18204968027670274,0,1.0,1.0
2025-03-25,74003.81999124533,74047.76297333329,74749.29581661649,73857.17642751784,125262.0,9281619080.0,374287.0,-1.0946153390495554,32,price_down_speculation_up,0.224880835292145,0.0004751316223985391,0,0.6,-1.2016981897592287,0.3211762941386475,0.224880835292145,0,1.0,1.0
2025-03-26,73967.39685531896,74670.51762388021,74928.28382802506,73901.73728632022,146732.0,10903319320.0,366463.0,-0.9152897676466436,32,price_down_speculation_up,0.5497239754959721,0.008410175075392878,0,0.5,-1.1432855982560755,0.2797423576189081,0.5497239754959721,0,1.0,1.0
2025-03-27,74602.22068235512,74610.73315759437,75201.77497998493,74244.87653076238,137766.0,10277355740.0,367970.0,-0.9824448193687818,32,price_down_speculation_up,0.07716185661181185,-0.0008006435228824493,1,0.5,-1.0049525533480996,0.19674563641112897,0.07716185661181185,0,1.0,1.0
2025-03-28,74597.47761226511,74335.32282182087,74966.30174670949,74211.76619286955,125747.0,9349477360.0,367153.0,-1.0715067030750702,32,price_down_speculation_up,-0.4675134250766385,-0.003691296467919325,1,0.6,-0.9488672935077127,0.17693427410554657,-0.4675134250766385,0,1.0,1.0
2025-03-31,74315.92844472342,74451.19477532287,74847.41169667887,73855.74134213901,116711.0,8654934820.0,362587.0,-1.1335636518657015,32,price_down_speculation_up,-0.9283294330588455,0.0015587737982889482,0,0.6,-0.9488672935077127,0.13419372755460013,-0.9283294330588455,0,1.0,1.0
2025-04-01,74510.44592519483,74660.0485069908,75033.01867910108,74388.23060885565,104298.0,7776090120.0,355825.0,-1.2271868505892307,32,price_down_speculation_up,-1.0262526876618678,0.0028052435195728975,0,0.5,-1.0269757612219261,0.13158604244921696,-1.0262526876618678,0,1.0,1.0
2025-04-02,74625.2922199377,73724.81222965005,74794.77948868794,73673.71038991716,154177.0,11419742360.0,366192.0,-0.8650564929507968,32,price_down_speculation_up,1.079186520525709,-0.012526596165460258,1,0.5,-1.0830610210623128,0.13625266526023327,1.079186520525709,0,1.0,1.0
2025-04-03,73393.00741524558,73560.76572671706,73971.98840515997,73166.56594223253,116774.0,8580024580.0,362218.0,-1.132005797640146,32,price_down_speculation_up,-0.5178393759912215,-0.0022251193047734263,1,0.5,-1.0269757612219261,0.13680263092320594,-0.5178393759912215,0,1.0,1.0
2025-04-07,70416.39545076343,71403.0454593066,72338.53388043541,69682.90541161019,227727.0,16277198240.0,343692.0,-0.411598364356919,32,price_down_speculation_up,3.955492194520369,-0.02933248785672693,1,0.5,-1.0830610210623128,0.11449785134353985,3.955492194520369,0,1.0,1.0
2025-04-08,71671.49913183319,70668.94100891167,71899.2519781385,70296.72007080208,208458.0,14766282040.0,346849.0,-0.5091519446380757,32,price_down_speculation_up,3.3808177558211905,-0.010281136409136749,1,0.6,-1.0830610210623128,0.11449785134353985,3.3808177558211905,1,0.0,0.0
2025-04-09,70413.61236743267,70332.91160630052,70569.86832132547,68850.68372717785,206921.0,14420551260.0,334956.0,-0.4816621020059458,32,price_down_speculation_up,3.3701606169810447,-0.004754980021120958,1,0.7,-1.0269757612219261,0.10913694210952896,3.3701606169810447,1,0.0,0.0
2025-04-10,71421.86243742173,70997.73254985863,71829.10082496704,70678.12503950566,141869.0,10054311260.0,329983.0,-0.8441370413895702,32,price_down_speculation_up,0.38408315521164876,0.009452487155366951,0,0.7,-0.9488672935077127,0.1839174312452111,0.38408315521164876,0,1.0,1.0
2025-04-11,70732.45302180742,70709.07060622497,70906.09751397185,70380.53120874285,105657.0,7440526880.0,326331.0,-1.1277142053090847,32,price_down_speculation_up,-0.6581297015204565,-0.004065791022705545,1,0.7,-0.9237506561597892,0.20903406859313456,-0.6581297015204565,0,1.0,1.0
2025-04-14,71106.84516437567,71103.20749790172,71547.65615059546,70966.65946291089,134149.0,9530073060.0,321690.0,-0.8746372263984689,32,price_down_speculation_up,0.38395782853734217,0.005574064095279718,0,0.6,-0.9682815980129336,0.16450312673999024,0.38395782853734217,0,1.0,1.0
2025-04-15,71089.52233918713,71087.33323015014,71149.58347080684,70737.40768743737,78441.0,5549689180.0,323050.0,-1.4154603601596374,32,price_down_speculation_up,-1.3996130386633103,-0.00022325670402489894,1,0.7,-0.8698468596746328,0.262937865078291,-1.3996130386633103,0,1.0,1.0
2025-04-16,71223.53226359247,70676.10144038187,71697.23665371239,70461.36981411908,126608.0,8973544160.0,324289.0,-0.9405393946605578,32,price_down_speculation_up,-0.15393557402294095,-0.005784881371718842,1,0.8,-0.8698468596746328,0.3097494644400556,-0.15393557402294095,0,1.0,1.0
2025-04-17,70859.49958684311,70755.53845674977,70972.3980365798,70492.66941447074,94761.0,6687724240.0,321270.0,-1.2209239588700518,32,price_down_speculation_up,-0.910716503140072,0.0011239586614000263,0,0.7,-0.8698468596746328,0.2600131417999826,-0.910716503140072,0,1.0,1.0
2025-04-18,70731.95218028297,70544.51105069152,70984.62309328721,70128.45140243806,148232.0,10417509840.0,322559.0,-0.7775074512596174,32,price_down_speculation_up,0.32631455505503726,-0.0029824860450640145,1,0.7,-0.9075883105295133,0.26887656772558566,0.32631455505503726,0,1.0,1.0
2025-04-21,70464.64845529868,69349.62691828462,70673.15817482024,68905.48375915596,267293.0,18492879420.0,347511.0,-0.2624508841821059,32,price_down_speculation_up,1.3018187821211564,-0.01693801707050313,1,0.7,-0.8593871338940196,0.30928113033550453,1.3018187821211564,0,1.0,1.0
2025-04-22,69065.6141849539,68216.3455374353,69282.50851351196,68149.95338900757,213834.0,14627664320.0,369384.0,-0.5466367402701339,32,price_down_speculation_up,0.6820566463032699,-0.0163415642045871,1,0.7,-0.8593871338940196,0.30928113033550453,0.6820566463032699,0,1.0,1.0
2025-04-23,68485.45860189747,69295.07330352362,69435.6545872523,67884.01583937067,276027.0,18884749780.0,365876.0,-0.2817957911627661,32,price_down_speculation_up,1.3408884249155688,0.01581333267840246,0,0.6,-0.8593871338940196,0.29053873251947543,1.3408884249155688,0,1.0,1.0
2025-04-24,69148.88287907757,68655.5618137744,69279.52368283193,68445.96554410779,137595.0,9431317420.0,364676.0,-0.9746947005064722,32,price_down_speculation_up,-0.2676885367510764,-0.00922881612301718,1,0.7,-0.8593871338940196,0.29053873251947543,-0.2676885367510764,0,1.0,1.0
2025-04-25,68680.74868485426,68544.0040665526,69158.26438284446,68343.18025248885,151998.0,10425777800.0,362961.0,-0.8704280276114711,32,price_down_speculation_up,0.09396841354709902,-0.0016248901658454384,1,0.7,-0.9075883105295133,0.266730771560055,0.09396841354709902,0,1.0,1.0
2025-04-28,68446.5735113757,67343.98559387127,68526.39331927737,67225.33737914532,194204.0,13129976180.0,393166.0,-0.7053227615769886,32,price_down_speculation_up,0.5269450382928257,-0.01750727126352547,1,0.8,-0.87253262700497,0.21402898011816918,0.5269450382928257,0,1.0,1.0
2025-04-29,67233.89235225631,66658.53716326776,67354.20820796849,66498.22931382443,171002.0,11400418300.0,394193.0,-0.835165384736747,32,price_down_speculation_up,-0.03528825058813978,-0.010178316958209477,1,0.8,-0.8239677394355442,0.21402898011816918,-0.03528825058813978,0,1.0,1.0
2025-04-30,66550.95586050305,66346.92568750643,67045.54769930872,66303.31935853907,155537.0,10338883440.0,388360.0,-0.9150490990642058,32,price_down_speculation_up,-0.4846998523050925,-0.004674742186407288,1,0.8,-0.8063364179981822,0.15128062958533278,-0.4846998523050925,0,1.0,1.0
2025-05-06,66388.08651322301,65658.632313789,66622.88746331107,65532.99366411266,138106.0,9081327420.0,407535.0,-1.082105312314012,32,price_down_speculation_up,-1.3426421055940863,-0.010374156248916355,1,0.9,-0.8063364179981822,0.1385354817871568,-1.3426421055940863,0,1.0,1.0
2025-05-07,66054.00912214133,64611.30658092725,66385.72553242756,64316.80658244727,260648.0,16953976680.0,437294.0,-0.5174348997069816,32,price_down_speculation_up,1.4065812019523334,-0.015951074458214087,1,0.9,-0.8063364179981822,0.1385354817871568,1.4065812019523334,0,1.0,1.0
2025-05-08,64477.1673809932,64672.97073347205,65156.93062235133,63468.75069804546,383717.0,24603022240.0,433977.0,-0.1230862355859813,32,price_down_speculation_up,2.03945269991962,0.0009543864039889272,0,0.8,-0.7702440731568678,0.21402898011816918,2.03945269991962,1,0.0,0.0
2025-05-09,64523.26520561438,63483.57023953834,65262.188185702085,63299.979366737134,351602.0,22471511040.0,468568.0,-0.287181381145953,32,price_down_speculation_up,1.5223233873671318,-0.018390998286369475,1,0.8,-0.7702440731568678,0.21402898011816918,1.5223233873671318,0,1.0,1.0
2025-05-12,64148.61195259467,64477.49195645231,64880.910293964575,63028.583427415855,401236.0,25630974260.0,466523.0,-0.1507575395248552,32,price_down_speculation_up,1.8275734793357428,0.015656361372929473,0,0.8,-0.7702440731568678,0.2286299003997453,1.8275734793357428,0,1.0,1.0
