date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale
2019-10-21,4452.821004893542,4551.671908971998,4562.616310652392,4443.027803083479,310633.0,14151787380.0,228589.0,0.306686519828586,11,price_volume_up_oi_down,6.768771052957654,0.04485887792446719,0.05071675654267316,1.0,0.9166666666666666,41857.0,0.22415547415547415,0.060864945006237986,0.0757703599209813,1.4535756875786607,1.4535756875786607,12.646367430028551,11.91000541437258,0.11646661192238117,4.2644786088363205,6.768771052957654,1,2.0,2.0
2019-10-22,4592.75202881913,4527.161381836969,4596.141087051185,4514.592777580119,257616.0,11946947510.0,212905.0,0.1906240472746007,11,price_volume_up_oi_down,4.3265871262431554,-0.005384950327090965,0.04038693438299923,0.95,0.9166666666666666,15623.0,0.07919120852383897,0.061977856788483776,0.07465744813873551,0.15551357532924706,0.15551357532924706,12.45922538308472,11.91000541437258,0.11646661192238117,3.180686616530909,4.3265871262431554,0,2.0,2.0
2019-10-23,4528.713789438692,4496.614449111723,4613.817064046397,4484.959164006788,395683.0,18558148450.0,204497.0,0.6600600801801131,11,price_volume_up_oi_down,5.223111254815722,-0.006747480407436002,0.03512047733377033,0.9,0.9166666666666666,11798.0,0.06122501933066596,0.07086713775472905,0.029946504570220536,-0.2171712482641581,0.2171712482641581,12.888368664610852,11.91000541437258,0.16210420701731643,4.070819529217793,5.223111254815722,0,2.0,2.0
2019-10-24,4498.85178434429,4508.56050887528,4541.450666150857,4491.307524121406,189791.0,8844134400.0,206416.0,-0.0839700832663277,11,price_volume_up_oi_down,2.3337884696107345,0.0026566786854311797,0.03516875396700603,0.9,0.9333333333333333,8414.0,0.04249452025737114,0.07086713775472905,0.01873029127944854,-1.021717603742795,1.021717603742795,12.15367874569859,12.032051825711232,0.2176592569913245,0.37690211190093326,2.3337884696107345,0,2.0,2.0
2019-10-25,4506.524273581121,4601.472772558445,4631.063167630443,4501.005384998381,325465.0,15237736560.0,228850.0,0.3521881618858228,11,price_volume_up_oi_down,4.508673170392486,0.020607966445224335,0.056290913336342285,1.0,1.0,31181.0,0.15774350049830776,0.0703019275575937,0.027076442664191385,2.1782231023701017,2.1782231023701017,12.69301020796761,12.133930428881659,0.295955292096731,1.2741591546860418,4.508673170392486,1,2.0,2.0
2019-10-28,4667.083553044031,4718.127122295959,4757.3123280952295,4656.109493219742,488458.0,23249456040.0,255266.0,0.6489473515807496,11,price_volume_up_oi_down,3.3544869500272707,0.02535152450172018,0.03657012558305306,1.0,1.0,26677.0,0.11670290346429618,0.09152033359685677,0.04829484870345446,0.35170232708503063,0.35170232708503063,13.09900876928661,12.133930428881659,0.3310607381072064,1.9662144973591869,3.3544869500272707,0,2.0,2.0
2019-10-29,4706.802913750616,4729.594027502715,4738.493679444851,4679.617258819168,320303.0,15091886580.0,250448.0,0.2460161086445521,11,price_volume_up_oi_down,3.1869619071578854,0.0024303934399239058,0.04471513794005855,1.0,1.0,37543.0,0.17633686385946784,0.09152033359685677,0.03892959916680705,1.4695236307694843,1.4695236307694843,12.677022701772556,12.306452064391655,0.37154433430493494,0.6727231384483425,3.1869619071578854,0,2.0,2.0
2019-10-30,4728.36563312615,4712.663387073584,4760.0174160566985,4688.517556482392,278631.0,13357838060.0,257349.0,0.0794551854619762,11,price_volume_up_oi_down,3.840234367889212,-0.003579723826332426,0.048047023022963486,0.9,0.9666666666666667,52852.0,0.25844877919969483,0.09152033359685677,0.03892959916680705,2.8921873448662487,2.8921873448662487,12.537643604776633,12.552796406556634,0.36734495945613066,-0.0278224173700498,3.840234367889212,0,2.0,2.0
2019-10-31,4681.585241889452,4624.729833567406,4701.598966805637,4622.870058275624,305350.0,14529443380.0,247788.0,0.2088851177968066,11,price_volume_up_oi_down,2.255921929951505,-0.018658993075417185,0.0257663891753126,0.85,0.95,41372.0,0.2004301992093636,0.09794705599406758,0.05472157110066528,1.2631935032132384,1.2631935032132384,12.629213938651281,12.592005517402592,0.214571640763066,0.11696203756295404,2.255921929951505,0,2.0,2.0
2019-11-01,4599.6692622801065,4769.752041299544,4773.425533823149,4595.701544794978,414417.0,19629440910.0,278744.0,0.3965789153908768,11,price_volume_up_oi_down,3.2573090901081714,0.03135798477989593,0.03657074094725843,1.0,1.0,49894.0,0.21802053746995848,0.13722320198130197,0.06950877630900759,0.7840312989345221,0.7840312989345221,12.934627992252006,12.637790684339915,0.13935619040923886,1.4367070502263908,3.2573090901081714,0,1.0,1.0
2019-11-04,4751.696969477086,4670.020690480734,4756.529298441021,4663.143281219078,375925.0,17687271780.0,267321.0,0.3409394719375568,11,price_volume_up_oi_down,3.020081895244812,-0.02090912692216962,-0.010196086406382365,0.8,0.9333333333333333,12055.0,0.047225247388998144,0.1670401821788878,0.05404782363382851,-1.4952325723524857,1.4952325723524857,12.83714493439052,12.661695065900552,0.1632605719698761,0.7248493228923263,3.020081895244812,0,1.0,1.0
2019-11-05,4665.61686079212,4633.171210364971,4686.703061860882,4621.236355271262,294548.0,13882759740.0,262268.0,0.1160750962080126,11,price_volume_up_oi_down,1.6224230403621878,-0.007890646007388424,-0.020387123414196462,0.75,0.9166666666666666,11820.0,0.04719542579697183,0.13722320198130197,0.06960258993934883,-0.8724230403621878,0.8724230403621878,12.593197256908109,12.685016454870084,0.1777403446306023,-0.3484363704615341,1.6224230403621878,0,1.0,1.0
2019-11-06,4634.117938553021,4558.966720405342,4677.305837025905,4557.938725570836,372901.0,17381075950.0,243152.0,0.4276262066740277,11,price_volume_up_oi_down,2.9040351588176514,-0.016015917951321068,-0.032613546532904936,0.6,0.8666666666666667,-14197.0,-0.05516633054723352,0.13722320198130197,0.07839775906964626,-1.6552126419088489,1.6552126419088489,12.829068247847415,12.685016454870084,0.14975066480694377,0.6488225169088023,2.9040351588176514,0,1.0,1.0
2019-11-07,4565.971403777016,4575.9278531757645,4608.119491980693,4554.55604777057,250451.0,11607650090.0,239470.0,0.0448351445637645,11,price_volume_up_oi_down,1.9489572759198377,0.0037203896870987574,-0.010552395955635063,0.6,0.8666666666666667,-8318.0,-0.03356901867725636,0.13722320198130197,0.08539764504048017,-1.3489572759198378,1.3489572759198378,12.431018571590728,12.685016454870084,0.14571232153539082,-1.1757360214464552,1.9489572759198377,0,1.0,1.0
