date,open,close,high,low,volume,total_turnover,open_interest,speculation
2019-04-13,49438.970766229526,49528.12153159194,49538.37646404268,49388.28593999652,8045.0,1990557350.0,280388.0,-3.5511235777946073
2019-04-15,49515.429725951166,49329.98586105785,49612.74328167213,49209.926456645495,117612.0,29066016250.0,268054.0,-0.8237973816762321
2019-04-16,49329.985749193256,49498.811363467685,49644.09166149389,49329.985749193256,123663.0,30585157600.0,269460.0,-0.7788598324236214
2019-04-17,49499.40648810342,49677.77743570571,50049.15464830898,49385.19175074824,236387.0,58746294100.0,272847.0,-0.1434409060394785
2019-04-18,49677.753361108975,49367.60951165775,49679.622134033954,49223.14559578768,131242.0,32483818350.0,269606.0,-0.7199186867502784
2019-04-19,49367.60826983432,49541.83706861043,49589.283925775206,49293.645118198416,75982.0,18788840100.0,264639.0,-1.247870162980381
2019-04-20,49541.83769791786,49494.13551825811,49559.3273525655,49493.80581386558,1820.0,450793850.0,264540.0,-4.979155967509198
2019-04-22,49494.886748518205,49210.29670350574,49519.18106348715,49059.33270275219,135150.0,33319129150.0,262855.0,-0.6652172766181191
2019-04-23,49208.21152594995,49065.72240281495,49211.84497380467,48846.97506716492,150463.0,36912259900.0,261177.0,-0.5514811316075473
2019-04-24,49065.723807627815,49231.17566064302,49253.02722808874,48930.00417536534,128150.0,31441299950.0,257098.0,-0.6962558823572164
2019-04-25,49231.17541109239,48851.07200737295,49349.653475255785,48769.24791195067,154542.0,37930486950.0,256071.0,-0.5049888457219646
2019-04-26,48851.07238679191,48924.756830818114,49019.715890857085,48736.62033556288,123391.0,30161293100.0,251800.0,-0.7132769463481727
2019-04-27,48922.91985179949,48941.86421324845,48969.22383131091,48910.31264771423,3925.0,960344800.0,251350.0,-4.159480038904213
2019-04-29,48947.84666987631,48942.67711992464,48979.41034321782,48779.562250632975,103127.0,25196067700.0,254785.0,-0.9044588138572135
2019-04-30,48938.99477960515,48947.41586821918,49066.82771988198,48914.125409908,82226.0,20130110200.0,250173.0,-1.1126811247881876
2019-05-06,47596.140408898376,48298.682203869226,48425.05076018117,47395.57499591579,228800.0,54839329500.0,265170.0,-0.14752287023532348
2019-05-07,48297.46284360941,47879.02758010109,48418.04019224354,47823.4218313363,163875.0,39467907700.0,267693.0,-0.4907368594266716
2019-05-08,47879.02679198483,47677.21152828999,47984.70767496477,47567.71815984149,162985.0,38956904600.0,274143.0,-0.5199916960246257
2019-05-09,47677.21083076205,47660.00184341124,47685.73692626721,47388.47270401527,158683.0,37740707900.0,276661.0,-0.555884428543364
2019-05-10,47658.62427950504,47812.006263743104,48073.66065015997,47634.93518280799,182021.0,43563531700.0,273319.0,-0.4065175461549379
2019-05-11,47812.00690800788,47895.39256152824,47942.26560209885,47803.903190512254,5644.0,1351101500.0,272314.0,-3.8763627782492462
2019-05-13,47802.36610400706,47412.99544971172,47808.07373126556,47365.90460169307,152894.0,36391743100.0,276466.0,-0.5923429769286921
2019-05-14,47413.515236138446,47456.14054532565,47648.124193066025,47386.838116392384,134950.0,32061171350.0,277889.0,-0.72231741391737
2019-05-15,47456.138842213964,47875.42762638656,47909.70218688016,47406.85064224659,155012.0,36945761950.0,278748.0,-0.5868056145833348
2019-05-16,47875.42822595692,47982.52546151853,48147.87025681456,47732.169145445405,110804.0,26534362000.0,274041.0,-0.9055148554857737
2019-05-17,47978.66229534516,47800.79358002674,48031.72448826696,47513.35433912273,124059.0,29645933950.0,273646.0,-0.7910780413746743
2019-05-18,47800.79369372003,47802.838463763546,47819.14085584876,47733.71861941894,3866.0,923508900.0,273109.0,-4.25765060211207
2019-05-20,47831.95696931509,47633.36936360264,47848.53894962047,47561.63102866532,99317.0,23685772950.0,274954.0,-1.0182870561605795
2019-05-21,47633.369582612,47441.029444058455,47815.22835724095,47278.51999870733,172319.0,41033163850.0,277781.0,-0.4774856232184706
2019-05-22,47437.11575082344,46851.053749365085,47472.23908262757,46788.442613982166,175910.0,41474046950.0,293343.0,-0.5113700721957937
2019-05-23,46851.05414950772,46784.34916533848,46929.56890546245,46551.38273809125,143134.0,33431132700.0,298025.0,-0.7333961211764874
2019-05-24,46782.327924082565,47054.17751952159,47211.86238927688,46766.05216177398,147827.0,34783406400.0,295314.0,-0.6919965259136244
2019-05-25,47054.17758468306,47153.6934784232,47156.47015497825,47045.94889608917,3510.0,826624600.0,294622.0,-4.43007714129138
2019-05-27,47197.68529738378,47232.84320406288,47339.60292054693,47093.26380599784,94631.0,22336714600.0,294963.0,-1.1368648068071694
2019-05-28,47232.84280652981,47051.817265129626,47320.3285190656,47038.45550409324,91836.0,21671760550.0,292555.0,-1.1586483055679488
2019-05-29,47051.8188219049,46611.46847669151,47076.12269254708,46603.15300261097,135832.0,31812254600.0,301285.0,-0.7966378326150958
2019-05-30,46615.41430192963,46423.45012519131,46798.30576514153,46316.76689422661,159499.0,37114004250.0,312322.0,-0.6719970542799799
2019-05-31,46422.30834499342,46275.79877894075,46542.11546877413,46103.66645798464,183700.0,42554746450.0,311369.0,-0.5276747118058768
2019-06-01,46275.801417619725,46216.92684918997,46303.289658760295,46211.57080656261,5838.0,1349979250.0,310974.0,-3.9753210349663552
2019-06-03,46227.601443987616,46307.24957193164,46454.53785161351,46114.90129540749,113491.0,26232329450.0,309530.0,-1.0033314793370627
2019-06-04,46307.24907279377,46506.1547113628,46612.43917711067,46226.57862391882,110926.0,25698467900.0,307618.0,-1.0199954411500398
2019-06-05,46506.15592158087,46000.93768666716,46652.1705192553,45977.25300201156,140893.0,32674950050.0,309709.0,-0.7876324098919714
2019-06-06,46004.13234268443,46040.21133628509,46124.44544136484,45875.77306158247,106314.0,24438385050.0,307614.0,-1.062448770845883
2019-06-10,46156.77410125273,46592.39165185078,46633.54706798265,46071.63939574456,147619.0,34188618700.0,312165.0,-0.7488972640043666
2019-06-11,46592.39080010507,46606.6415726733,47036.156117908606,46505.01883063973,191918.0,44898042150.0,305518.0,-0.4649404992111609
2019-06-12,46602.94031966116,46376.79870710181,46707.46547987718,46367.546428874295,126753.0,29498662400.0,306598.0,-0.8832971324289818
2019-06-13,46376.79729033352,46501.78552146283,46561.81019605304,46214.32890826998,146948.0,34064179100.0,307462.0,-0.7382727196736489
2019-06-14,46501.78487797263,46192.67135194039,46625.80020364074,46109.72069513561,112686.0,26121702250.0,308342.0,-1.0066043668305427
2019-06-15,46192.6715792,46134.53380603012,46196.00673959789,46108.56684079538,5059.0,1167080750.0,308584.0,-4.110825256223958
2019-06-17,46150.58843164833,46348.63774849693,46438.39210617756,46003.816229101394,114773.0,26493650800.0,308203.0,-0.9878023921916966
2019-06-18,46351.30027905769,46898.584279217794,47038.452041345896,46236.512833152585,185946.0,43343744200.0,301041.0,-0.4817901591165662
2019-06-19,46899.16869579083,46709.84840598129,46974.58474641269,46709.84639250517,125968.0,29513737000.0,295856.0,-0.853844943022519
2019-06-20,46707.17316589335,46869.23094556647,47180.79882606037,46665.08619262693,158745.0,37231713650.0,296637.0,-0.625210027843945
2019-06-21,46871.19620338526,46905.06823374222,47026.58360466694,46682.91672473986,129907.0,30426359200.0,294136.0,-0.8172234355827027
2019-06-22,46905.06913727157,46847.27708829496,46927.37082418219,46840.683012675705,6827.0,1600108650.0,294343.0,-3.7638604155425077
2019-06-24,46843.09732560034,46829.74245106366,46895.1372675994,46741.37460532637,103675.0,24267194350.0,293187.0,-1.0395496245614713
2019-06-25,46829.74209522899,47430.25865864276,47534.53172245373,46785.928969107685,192248.0,45304406150.0,302097.0,-0.4519619526460206
2019-06-26,47430.25880133077,47079.76427824162,47462.63968877783,47074.00934576325,139323.0,32921023550.0,300142.0,-0.7674607175756155
2019-06-27,47085.6517610526,47024.81506019283,47208.18543226414,46868.258616828185,164602.0,38728114000.0,300368.0,-0.601477950744569
2019-06-28,47024.81350898746,47093.35588615131,47229.254796638525,46914.97878965431,116184.0,27338078900.0,298115.0,-0.9423041767975854
2019-06-29,47093.354822696,47052.84063501447,47124.90204699463,47046.81780620368,4204.0,989941400.0,297694.0,-4.26002966028595
2019-07-01,47263.538068547525,46685.101285514895,47465.5151307018,46620.88024834614,187836.0,44241138750.0,300191.0,-0.4688496970425415
2019-07-02,46685.1007362004,46383.27613658751,46785.28765190329,46261.364940905296,152304.0,35432048250.0,309633.0,-0.7095092016736899
2019-07-03,46383.56293217322,46491.94892600033,46628.0618625507,46243.07413959471,126059.0,29246416750.0,307123.0,-0.890498267490574
2019-07-04,46492.35247954204,46488.02911709968,46598.854693826936,46361.34096685429,88143.0,20479351800.0,305731.0,-1.2437451347689676
2019-07-05,46488.02899963367,46477.82339698479,46538.60793883035,46178.05915031734,107880.0,25012112900.0,310493.0,-1.0571418585644643
2019-07-06,46482.57500362337,46433.68385411628,46499.786983887694,46433.68385411628,2553.0,593033050.0,310110.0,-4.799657934989156
2019-07-08,46443.19328570877,46376.71166843252,46569.263620755184,46288.21886080478,113510.0,26334866700.0,303914.0,-0.9848538278798672
2019-07-09,46376.71237203976,45831.73827323809,46404.06689427885,45650.555942351886,191459.0,44051881100.0,314473.0,-0.4962245354172051
2019-07-10,45831.7379483592,46553.94003846217,46608.61417586631,45773.94709550167,184132.0,42488092550.0,304195.0,-0.5020160514240188
2019-07-11,46553.945094687006,46623.5894970289,46681.4869409032,46433.50314497056,127916.0,29774326000.0,295345.0,-0.8367703660494058
2019-07-12,46627.53506559458,46653.89435499226,46778.04858047158,46523.420238029874,112589.0,26265626800.0,294136.0,-0.9602982254210886
2019-07-13,46649.79668508287,46736.35153174506,46751.35997549104,46633.62120259082,6334.0,1478801900.0,293652.0,-3.836463444658105
2019-07-15,46744.525107516085,46897.0517114559,47094.36937565757,46605.2458342534,144641.0,33892356300.0,292295.0,-0.7035087559208067
2019-07-16,46897.05233085279,47109.543189859,47269.90851695707,46861.37651087142,130523.0,30675317300.0,288019.0,-0.7914769937379833
2019-07-17,47104.27602587744,46901.3674794713,47109.16117135983,46635.72884989369,123928.0,29015288150.0,287646.0,-0.8420298056202699
2019-07-18,46898.67746556245,46887.79744918349,47065.719967452766,46712.80033096629,140081.0,32828165200.0,285242.0,-0.711117116044886
2019-07-19,46888.21047021658,47607.69857669537,48363.63294926271,46855.6408475896,392300.0,93695701800.0,293753.0,0.2892875750433307
2019-07-20,47609.478876931615,47645.2578742242,47674.50272781141,47599.4437144705,5672.0,1350942250.0,292759.0,-3.943807955730185
2019-07-22,47612.014248195934,47253.4562922878,47843.592125055,47253.4562922878,153663.0,36521144200.0,287169.0,-0.6253089997571135
2019-07-23,47251.74898802335,46973.32820073556,47441.28441254961,46792.594843405815,164124.0,38697975500.0,294198.0,-0.5836307703602825
2019-07-24,46975.43236655029,47069.060630608175,47172.26052712557,46961.1303663262,106558.0,25066421300.0,288864.0,-0.9972665512685697
2019-07-25,47079.56841456576,47102.50576530505,47246.54854321741,46987.49636904351,98977.0,23295468500.0,287062.0,-1.0648107203924801
2019-07-26,47097.95260204597,46877.70500641051,47157.677925548654,46817.00869656512,103417.0,24289747700.0,289369.0,-1.028933331665783
2019-07-27,46877.70625112319,46878.22686181066,46925.54479720313,46858.444220035,4217.0,988427800.0,289154.0,-4.227835443394475
2019-07-29,46884.340206470704,47329.37963169331,47332.30451729658,46875.8517089496,123313.0,28995010750.0,287152.0,-0.8452858537733309
2019-07-30,47329.38424031345,46873.621063447215,47399.20675672851,46847.73476250382,143425.0,33808743900.0,291975.0,-0.7108559316766944
2019-07-31,46875.432905548194,46715.56272917538,46972.31818320192,46607.25343066084,147740.0,34597944550.0,298625.0,-0.7037346335453819
2019-08-01,46718.54095828965,46640.684068079245,46768.93750331512,46460.49371359498,125127.0,29169886700.0,302236.0,-0.8818789476263801
2019-08-02,46626.6437166461,45846.33844098524,46737.49580789905,45810.005141484886,210081.0,48548531800.0,320369.0,-0.4219802858212495
2019-08-03,45838.11369807434,45809.083029993264,45910.76788242853,45799.31394260761,10473.0,2400675050.0,320872.0,-3.4222417729214514
2019-08-05,45832.99027403868,46232.10878264533,46356.4109719428,45828.21913757956,219478.0,50485623400.0,322864.0,-0.3859791822218757
2019-08-06,46231.50740917338,46022.190706353824,46279.84385416053,45947.55708685532,140289.0,32346134650.0,326890.0,-0.8459191422541871
2019-08-07,46022.1908304477,46255.13602923176,46324.665469665466,45952.77959206014,160215.0,36946787950.0,326768.0,-0.7127337757650336
2019-08-08,46255.13472238373,46732.1354062346,46815.36342060843,46242.7515868595,195386.0,45466411650.0,314535.0,-0.4761182685667097
2019-08-09,46731.35877634461,46581.65522110264,46928.346006567175,46464.27656493293,150064.0,34996529800.0,311620.0,-0.7307226270226258
2019-08-10,46587.31814009615,46711.9809495652,46757.86536206039,46582.5714927697,5128.0,1196225800.0,311174.0,-4.105636521637735
2019-08-12,46698.0519088092,46619.30944564361,46819.78742138364,46537.607163041546,128436.0,29950111000.0,309476.0,-0.8794498189011931
2019-08-13,46619.30925729648,46849.2468690422,46949.27368979999,46489.24373909582,153857.0,35918142100.0,311566.0,-0.7055875941986258
2019-08-14,46849.24645577825,46438.12619752796,46904.31624644648,46369.398721566,136866.0,31900974850.0,313667.0,-0.8293295686317048
2019-08-15,46438.12645660705,46416.917754262766,46513.25617303644,46332.19871060495,109965.0,25515873450.0,311007.0,-1.0396532866208577
2019-08-16,46419.97193106551,46430.70893941535,46554.42537576879,46362.71541893743,91039.0,21137987800.0,311564.0,-1.2303167884529806
2019-08-17,46430.7097759903,46469.3206159474,46542.826888638105,46430.7097759903,5538.0,1287137250.0,310546.0,-4.0266986138000584
2019-08-19,46465.4208207744,46640.49249459992,46791.42362116562,46449.22431238558,95254.0,22176405700.0,310643.0,-1.182097334982396
2019-08-20,46640.4934225353,46319.79527417894,46712.225912123096,46282.05548586131,115806.0,26938523800.0,312369.0,-0.9922688040194474
2019-08-21,46320.74404981033,46508.73176683265,46519.351478934645,46312.8990648281,88594.0,20548481450.0,313097.0,-1.2624489114555018
2019-08-22,46511.87098546382,46230.75455644338,46521.41694960729,46182.57553617724,128806.0,29840482050.0,318505.0,-0.9053307770399327
2019-08-23,46230.756354229445,46075.903783509806,46432.062080823285,46022.01088810993,140130.0,32392796850.0,323562.0,-0.836820186182296
2019-08-24,46079.77170106964,46101.02540141288,46145.50461895552,46057.51120313996,6456.0,1487742250.0,323171.0,-3.9131716639307474
2019-08-26,46017.99998763937,46343.17448894128,46350.31665477557,45859.257243535925,131712.0,30357695450.0,322370.0,-0.8950822334221463
2019-08-27,46339.36847560295,46605.15461561172,46701.99030580549,46292.0168342194,150594.0,34994978850.0,315007.0,-0.7380073868662617
2019-08-28,46601.52444831001,46641.70732568175,46653.78665589236,46492.461263064695,89807.0,20909759350.0,311657.0,-1.2442403008244294
2019-08-29,46645.332672288765,46762.46323959212,46873.44008730873,46508.361112281855,128341.0,29952049950.0,307940.0,-0.8752141747067362
2019-08-30,46758.995165600114,46641.53594591178,46930.31803687062,46536.90481366007,138278.0,32309140900.0,308533.0,-0.8025626552892308
2019-08-31,46641.53719506465,46542.77600227724,46641.53719506465,46539.645539647936,6118.0,1424752200.0,309146.0,-3.922578411489265
2019-09-02,46557.15534696571,46409.27122535897,46710.66181806455,46359.12112203674,101029.0,23517015100.0,314871.0,-1.1367554267977624
2019-09-03,46409.26477548129,46268.304110543424,46508.97233038648,45750.67475172187,167213.0,38607341650.0,327256.0,-0.6714742904041965
2019-09-04,46264.98742586148,46971.59879331654,47054.878843845225,46196.96804586653,201923.0,47082475750.0,321211.0,-0.4642117914498146
2019-09-05,46971.59742588682,47583.46925035107,47753.51652878047,46850.40906919277,251235.0,59375790250.0,311906.0,-0.21631310426510195
2019-09-06,47577.9882654697,47437.33860921333,47669.81432326646,47299.243964589616,153919.0,36513111300.0,305036.0,-0.6840033124141809
2019-09-07,47439.12024287249,47411.60972775674,47468.36653960992,47363.23519571763,5226.0,1239354650.0,304654.0,-4.065530539330993
2019-09-09,47433.46617715572,47311.53970591628,47450.46172168743,47230.643578054194,109120.0,25822542650.0,303519.0,-1.0229960174103208
2019-09-10,47311.5408413395,47330.205725945874,47478.96760003939,47070.99483593081,138972.0,32882253650.0,304823.0,-0.7854588062929245
2019-09-11,47330.20541136406,47055.00013075229,47398.69432023531,47020.88405711705,128229.0,30276410450.0,305922.0,-0.8695124395450472
2019-09-12,47054.99949334651,47495.78651760926,47499.60808566992,47039.09701128981,99508.0,23537693000.0,297514.0,-1.0952232397594532
2019-09-16,47899.63339751962,47378.15229000007,47952.2175915328,47349.5136418375,145180.0,34571847600.0,290262.0,-0.6928096115359309
2019-09-17,47378.12471368689,47272.9017306483,47435.30101975803,47064.32151599706,131904.0,31187072600.0,291047.0,-0.7914103808893268
2019-09-18,47276.70017763333,47153.21794625816,47451.77936924695,47087.09980325222,117965.0,27871689400.0,297087.0,-0.9236370549015437
2019-09-19,47153.21784561316,47120.7925491711,47230.08165960341,47064.815346351614,103352.0,24369370500.0,297685.0,-1.0578952427993709
2019-09-20,47123.27165905816,47102.26490483678,47191.15850472617,47071.58101214848,87101.0,20532496250.0,295072.0,-1.2201510295079234
2019-09-21,47102.264954078695,47034.21886670024,47104.8131954542,47006.78600999672,5060.0,1190689450.0,295897.0,-4.06864493749507
2019-09-23,47058.2272166968,47104.52512446888,47168.0143611876,46874.11951038961,129324.0,30409924900.0,290434.0,-0.8090554725844379
2019-09-24,47100.8168275919,47080.84524735926,47247.20886517717,46955.91971161038,119054.0,28058732250.0,286567.0,-0.8783951940116356
2019-09-25,47082.96650801183,47198.08464066778,47231.33231757738,46935.862254971085,120049.0,28251461200.0,284166.0,-0.8616585816757429
2019-09-26,47198.08453509569,46724.725690366926,47295.15533649503,46703.79379289226,138775.0,32640684200.0,277606.0,-0.6933489256557019
2019-09-27,46726.45460865932,47065.76377245953,47153.30777465394,46679.74365253719,127950.0,29991186900.0,269596.0,-0.7452849795270355
2019-09-28,47065.57540639398,47067.3862045143,47092.23119008442,46989.922026060594,5252.0,1234947200.0,269233.0,-3.9369682192553777
2019-09-30,47085.80666849921,47254.03652548263,47347.28751991187,47034.90569266598,87177.0,20574408900.0,267594.0,-1.1215303718221734
2019-10-08,46867.27321988605,46594.7394156318,46996.61909151242,46568.963060906455,158543.0,37122364250.0,275477.0,-0.5524782906350992
2019-10-09,46594.73972155162,46564.98540646356,46734.34396380689,46508.74909258307,116292.0,27121377600.0,283002.0,-0.8893496952156614
2019-10-10,46568.62573306014,47028.47054574552,47036.79884069048,46518.26630557596,136204.0,31816496700.0,282421.0,-0.7292451036007698
2019-10-11,47028.472570852,47101.02171118258,47197.89073699224,46882.23138529855,157597.0,37029644450.0,277691.0,-0.5664678430034218
2019-10-12,47101.02184865475,47105.83282504738,47132.913630808405,47047.711366004754,6065.0,1428098000.0,277075.0,-3.8217536852657035
2019-10-14,47118.60843199538,47042.17352136842,47166.92132129538,46746.99702232892,136288.0,32004835150.0,279735.0,-0.7190724327107163
2019-10-15,47042.17170380754,46902.41320015171,47057.1060750306,46849.05453343935,107345.0,25208925550.0,276815.0,-0.9473014664051657
2019-10-16,46905.52333163544,46654.39491894697,46943.32386692521,46545.5968107446,103716.0,24254174550.0,281359.0,-0.9979750394354276
2019-10-17,46654.39474123807,46630.3445468196,46939.417726879714,46586.649320836834,118953.0,27778449350.0,283706.0,-0.8692100335804408
2019-10-18,46630.34161435958,47090.30640045323,47134.0167743561,46585.13378044228,132356.0,31002569500.0,277121.0,-0.738958971926291
2019-10-19,47090.30673961055,47132.496137016766,47154.35427080443,47071.83465609898,7129.0,1679617400.0,276988.0,-3.6598032118138133
2019-10-21,47129.65791050378,47152.38185573656,47221.20067265806,47001.588231645685,125633.0,29599472900.0,273056.0,-0.7763119439763809
2019-10-22,47150.24460442191,47083.457758792414,47210.787719913606,47070.96451641448,90281.0,21268856350.0,271086.0,-1.099509085172028
2019-10-23,47079.320522657865,47399.76008163712,47445.29272881812,46939.25913450327,153551.0,36179877800.0,274385.0,-0.5804994702322698
2019-10-24,47404.38502245029,47367.39654269251,47580.49365256737,47284.20883754362,155967.0,36951804150.0,269169.0,-0.5456949887111964
2019-10-25,47367.41627167502,47588.17374208646,47671.169763915634,47279.15671119958,108403.0,25692297750.0,272634.0,-0.9222744724571937
2019-10-26,47588.17197122808,47468.806430001765,47613.470807899976,47346.96494749846,11371.0,2698289900.0,271664.0,-3.17349975393107
2019-10-28,47490.37243454621,47510.200465037815,47651.72468720292,47421.69719448547,104187.0,24739264650.0,272666.0,-0.962060241484568
2019-10-29,47510.20399779936,47569.317079123706,47615.25198145102,47362.65673793822,112280.0,26636763200.0,270412.0,-0.8789509703886468
2019-10-30,47566.7820509972,47575.61581697336,47631.31126543668,47450.418133043655,106045.0,25195332250.0,272922.0,-0.945322507747833
2019-10-31,47575.62087072507,46889.79395008638,47582.54718122208,46888.15859889,196259.0,46365840300.0,272070.0,-0.3266241706439887
2019-11-01,46889.79073902629,47061.03131829189,47194.5833054496,46863.47093874943,126661.0,29784555050.0,270896.0,-0.7602207571763819
2019-11-02,47061.035667497,47123.96209663397,47137.68181296912,47039.188748320805,4338.0,1020697000.0,270319.0,-4.1321893306751845
2019-11-04,47177.65825334579,47198.88863486351,47322.13794859682,47081.51012952876,91279.0,21512845600.0,271189.0,-1.0888952445802218
2019-11-05,47198.8836614224,47427.20162725469,47696.35128507855,47139.16657453066,127272.0,30138808800.0,273098.0,-0.7635041766251156
2019-11-06,47427.20700035156,47294.76092850758,47495.11861163351,47245.77607711212,93471.0,22117875300.0,270714.0,-1.0634116852945452
2019-11-07,47294.761941704535,47525.607937976725,47606.72477500212,47152.318708116094,126965.0,30016921200.0,271253.0,-0.7591405067759873
2019-11-08,47525.60804409135,47300.59558553878,47548.01440651425,47241.356819080655,130113.0,30821206600.0,261776.0,-0.699085872578196
2019-11-09,47300.59423975805,47269.36605379469,47320.040782504766,47260.96806593037,6414.0,1515403450.0,261773.0,-3.7089946147243937
2019-11-11,47282.82981812625,47189.3970949996,47299.83510957642,47137.220519936025,95469.0,22523148900.0,259759.0,-1.0009526906192798
2019-11-12,47189.39897988644,47090.6154734019,47333.57442863846,47047.10781244106,126349.0,29784016300.0,265113.0,-0.7411082309117489
2019-11-13,47087.316214880855,46902.62165144979,47109.507115624176,46883.81491075179,132455.0,31121553900.0,269109.0,-0.7088735368897112
2019-11-14,46897.47339476814,46755.617211902936,47085.74710454272,46749.70016081341,121169.0,28439808150.0,269883.0,-0.8008022664075157
2019-11-15,46755.615376065216,46823.08450022344,46986.14172879768,46731.27077900913,99303.0,23266821800.0,268520.0,-0.9947496169954189
2019-11-16,46823.08463770059,46927.0647638809,46930.9660469178,46823.08463770059,5958.0,1396512899.9999998,267958.0,-3.8060953975205547
2019-11-18,46929.44494818894,46862.72300609162,47039.30326083315,46848.33503787809,85909.0,20158443500.0,268894.0,-1.1410286534045666
2019-11-19,46862.72217449675,47101.71070824446,47247.12877821448,46818.63592471873,127763.0,30019781550.0,271940.0,-0.755404468568605
2019-11-20,47101.71059066656,47171.03101115894,47251.69536680112,47067.57354524862,94829.0,22351819750.0,268484.0,-1.0407160522028598
2019-11-21,47171.030049312445,46938.38595889389,47182.17594283031,46875.9248016867,102084.0,23995480450.0,268184.0,-0.9658773083138739
2019-11-22,46938.38360188795,47081.38182309393,47119.41033017913,46876.26868552635,108290.0,25419472700.0,266503.0,-0.9005726869378985
2019-11-23,47085.41678083864,47116.57423370029,47117.23369652992,47058.50249127959,4399.0,1035341000.0,266247.0,-4.103047206987939
2019-11-25,47116.60424033574,47109.336536732975,47241.2827251592,47039.15316266978,100178.0,23597370650.0,267008.0,-0.9803300168326954
2019-11-26,47109.34388784458,47296.75213192947,47347.22665362752,47068.13037496992,112500.0,26520461700.0,265839.0,-0.8599376407336394
2019-11-27,47296.7640518769,47501.95069547799,47549.18975940732,47290.64390875263,126868.0,30059111350.0,268089.0,-0.7481718390733599
2019-11-28,47501.942210417954,47334.787034617526,47519.64368296212,47319.6962594706,86933.0,20584034500.0,264057.0,-1.1110272819110032
2019-11-29,47334.78604674062,47184.18546657966,47370.40566326195,47156.89849974374,112061.0,26483333700.0,257448.0,-0.8317743920750897
2019-11-30,47184.19353836113,47200.98682621669,47201.73549598399,47120.59627942795,8127.0,1915246500.000001,256722.0,-3.452801935589156
2019-12-02,47225.24357500535,47197.89918628823,47439.76907300908,47097.76198913712,119137.0,28156736699.999996,258814.0,-0.7758355655669672
2019-12-03,47197.90098030504,47027.0580077691,47259.24477848408,46972.73706072877,121566.0,28621093800.0,261034.0,-0.7641933418656929
2019-12-04,47027.09337193672,47311.7404585419,47315.47624887894,46975.59801426246,97601.0,22976231500.0,260914.0,-0.9833031118411033
2019-12-05,47311.7384355345,47295.978287065205,47437.54472665978,47205.28993854122,100896.0,23848499050.0,261411.0,-0.9520035980438464
2019-12-06,47295.97824839521,47841.37806608853,47929.33036871525,47267.400388801296,150154.0,35688098050.0,274087.0,-0.6017841401368542
2019-12-07,47840.970776022485,48014.15281525618,48029.47105517489,47820.34533948534,14470.0,3465798350.0,276085.0,-2.9486312486749116
2019-12-09,48133.32472316759,48620.86315041757,48655.8406886035,47980.31372745959,303316.0,73267049450.0,306899.0,-0.011743536877098894
2019-12-10,48619.55422750691,48721.60721287041,48806.8021620572,48513.213877983806,206355.0,50175294450.0,308615.0,-0.40249655877722795
2019-12-11,48721.60950714495,49123.117730799575,49338.78239500251,48644.45539324967,227496.0,55691637200.0,318209.0,-0.3355757437829003
2019-12-12,49123.138865573295,48941.76082519436,49260.906910498736,48797.41699679765,215743.0,52900732500.00001,310133.0,-0.3629133532514881
2019-12-13,48946.3006613505,48865.24453925585,49366.3287581363,48700.91789619631,251823.0,61762886250.0,305636.0,-0.19366839162751096
2019-12-14,48868.64438497425,48826.28962131146,48894.298983739165,48760.25483050626,15263.0,3725825100.0,304287.0,-2.9925397360583585
2019-12-16,48856.047408047845,49233.11591305322,49309.544809895946,48759.21668888662,157014.0,38491838150.0,312605.0,-0.6886054393938512
2019-12-17,49233.11591305322,49199.12294925137,49462.55470579451,49065.1341504772,164566.0,40517152700.0,308363.0,-0.62796595488669
2019-12-18,49199.121818175925,49120.6369849792,49242.67463309786,48878.15741739948,122427.0,30030835250.000004,305643.0,-0.9149028202128616
2019-12-19,49120.63259082819,49341.61463929395,49364.28323797401,49011.84905746541,117543.0,28880509950.0,312720.0,-0.9785039973997712
2019-12-20,49341.632059906886,49077.40475087933,49577.62323118217,48975.26987386809,191253.0,47063323200.0,304491.0,-0.4650443712047723
2019-12-21,49077.40475087933,49026.56733379008,49089.84711790149,49008.59373406792,4564.0,1118631750.0000002,303592.0,-4.197485262713333
2019-12-23,49022.81068149916,49169.98753267383,49251.93793344049,48919.11686960758,133421.0,32721651750.0,307203.0,-0.833999224469386
2019-12-24,49168.84489566075,49530.14835610495,49668.31485309779,49116.89175217511,188870.0,46642977850.0,318086.0,-0.5212628387616215
2019-12-25,49530.13698802416,49872.4410251755,49945.63682834983,49458.59497783599,131099.0,32548109050.0,330480.0,-0.9245933801130113
2019-12-26,49874.977047632594,49824.830252110936,49911.67707744103,49483.76582569228,154761.0,38406887300.0,332552.0,-0.7649142474161332
2019-12-27,49824.83570743383,49390.50593409685,49849.36559901966,49308.0501379987,166553.0,41322097350.0,327177.0,-0.6751877317730725
2019-12-28,49391.23571773538,49411.29273668249,49428.52833559462,49281.39496890432,11007.0,2715760000.0,325774.0,-3.38767245538175
2019-12-30,49402.11119943283,49430.22999864959,49629.5885388211,49384.43452965435,153812.0,38064659750.0,325828.0,-0.7506385573361063
2019-12-31,49430.236188816016,49219.35210068552,49431.82665778708,49198.65744192939,105687.0,26042295200.0,314802.0,-1.0914619740440554
2020-01-02,49227.91369985481,49068.74416847362,49415.809916541446,48879.730575044254,193702.0,47633195150.0,304380.0,-0.4519560252017838
