date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_rank_history,speculation_rank_in_trend,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-12-06,78072.82889918346,down_trend,29.0,0,,11,high_speculation,0.25,-0.6045754510038351,0.3,0.25,0,1.0,0,77871.16389834971,down_trend,-1.0,37.0,-1.0,-1.0,201.66500083374558,-201.66500083374558,-201.66500083374558,33676.162947088305,46433.89054391961,100109.1127917411,66432.9498446528
2024-12-09,78242.17250435396,down_trend,29.0,0,,11,high_speculation,0.3076923076923077,-0.5722276386500319,0.4,0.3076923076923077,0,1.0,0,77839.53711776475,down_trend,-1.0,37.0,-1.0,-1.0,402.63538658921607,-402.63538658921607,-402.63538658921607,33273.52756049909,46031.25515733039,100109.1127917411,66835.58523124202
2024-12-10,78292.41853809658,down_trend,29.0,0,,11,high_speculation,0.6428571428571429,-0.2739971363999046,0.8,0.6428571428571429,0,1.0,0,79612.14978907388,down_trend,-1.0,37.0,-1.0,-1.0,-1319.7312509773037,1319.7312509773037,1319.7312509773037,34593.25881147639,47350.9864083077,100109.1127917411,65515.853980264714
2024-12-11,78438.40527279452,down_trend,29.0,0,,11,high_speculation,0.0,-0.8830375162830688,0.0,0.0,0,1.0,0,78285.97115050399,down_trend,-1.0,37.0,-1.0,-1.0,152.43412229053502,-152.43412229053502,-152.43412229053502,34440.82468918586,47198.55228601716,100109.1127917411,65668.28810255525
2024-12-12,78831.43105109982,down_trend,29.0,0,,11,high_speculation,0.0625,-0.7980970579720583,0.1,0.0625,0,1.0,0,78571.61384326659,down_trend,-1.0,37.0,-1.0,-1.0,259.81720783322817,-259.81720783322817,-259.81720783322817,34181.00748135263,46938.735078183934,100109.1127917411,65928.10531038848
2024-12-13,77574.58825446153,down_trend,29.0,0,,11,high_speculation,0.1764705882352941,-0.7350577450119276,0.3,0.1764705882352941,0,1.0,0,78608.67491569438,down_trend,-1.0,37.0,-1.0,-1.0,-1034.0866612328537,1034.0866612328537,1034.0866612328537,35215.09414258548,47972.82173941679,100109.1127917411,64894.01864915562
2024-12-16,77589.47237802156,down_trend,29.0,1,29.0,11,high_speculation,0.3333333333333333,-0.6069162076076109,0.5,0.3333333333333333,0,1.0,0,77354.24349669184,down_trend,-1.0,37.0,-1.0,-1.0,235.22888132972002,-235.22888132972002,-235.22888132972002,34979.86526125576,47737.59285808707,100109.1127917411,65129.24753048534
2024-12-17,76758.36463191843,down_trend,29.0,1,29.0,11,high_speculation,0.1578947368421052,-0.7407189733354872,0.3,0.1578947368421052,0,1.0,0,77635.952068452,down_trend,-1.0,37.0,-1.0,-1.0,-877.5874365335621,877.5874365335621,877.5874365335621,35857.452697789326,48615.18029462063,100109.1127917411,64251.66009395178
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,11,high_speculation,0.45,-0.5806304423030201,0.7,0.45,0,1.0,0,76951.04864052814,down_trend,-1.0,37.0,-1.0,-1.0,-876.6228273896413,876.6228273896413,876.6228273896413,36734.07552517897,49491.80312201027,100109.1127917411,63375.03726656214
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,11,high_speculation,,-0.6925080687698434,0.5,,0,1.0,0,75825.16506425213,down_trend,-1.0,37.0,-1.0,-1.0,-178.56641296827001,178.56641296827001,178.56641296827001,36912.64193814724,49670.36953497854,100109.1127917411,63196.47085359387
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,11,high_speculation,,-0.5761155085611237,0.8,,0,1.0,0,75625.32430406852,down_trend,-1.0,37.0,-1.0,-1.0,1209.4321987076837,-1209.4321987076837,-1209.4321987076837,35703.20973943955,48460.93733627086,100109.1127917411,64405.90305230155
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,11,high_speculation,,-0.8468922587233039,0.1,,0,1.0,0,76868.31534754214,down_trend,-1.0,37.0,-1.0,-1.0,-526.3210706805548,526.3210706805548,526.3210706805548,36229.53081012011,48987.25840695141,100109.1127917411,63879.581981621
2024-12-24,77258.71487875807,up_trend,30.0,0,,11,high_speculation,0.3333333333333333,-0.8223743826354291,0.2,0.3333333333333333,0,1.0,0,76177.51070084762,down_trend,-1.0,37.0,-1.0,-1.0,1081.2041779104475,-1081.2041779104475,-1081.2041779104475,35148.32663220966,47906.054229040965,100109.1127917411,64960.786159531446
2024-12-25,76704.42082085463,up_trend,30.0,0,,11,high_speculation,0.0,-0.8567026660264337,0.1,0.0,0,1.0,0,77176.25031500736,down_trend,-1.0,37.0,-1.0,-1.0,-471.8294941527274,471.8294941527274,471.8294941527274,35620.15612636239,48377.88372319369,100109.1127917411,64488.95666537872
2024-12-26,76699.10754414125,up_trend,30.0,0,,11,high_speculation,0.0,-0.9760107116659128,0.0,0.0,0,1.0,0,76773.43549556127,down_trend,-1.0,37.0,-1.0,-1.0,-74.32795142001123,74.32795142001123,74.32795142001123,35694.4840777824,48452.2116746137,100109.1127917411,64414.62871395871
2024-12-27,75807.53043463978,up_trend,30.0,0,,11,high_speculation,0.6666666666666666,-0.7636437022623411,0.4,0.6666666666666666,0,1.0,0,76750.12042457204,down_trend,-1.0,37.0,-1.0,-1.0,-942.5899899322685,942.5899899322685,942.5899899322685,36637.07406771467,49394.80166454597,100109.1127917411,63472.03872402644
2024-12-30,77402.32441373424,up_trend,30.0,0,,11,high_speculation,1.0,-0.0481767408481124,1.0,1.0,1,0.5,0,75732.37380620094,down_trend,-1.0,37.0,-1.0,-1.0,1669.9506075333047,-1669.9506075333047,-1669.9506075333047,34967.12346018136,47724.85105701267,100109.1127917411,65141.989331559744
2024-12-31,76258.52010231103,up_trend,30.0,0,,11,high_speculation,0.875,-0.5119568551259706,0.9,0.875,0,1.0,0,77155.1411125896,down_trend,-1.0,37.0,-1.0,-0.5,-896.6210102785699,448.31050513928494,896.6210102785699,35415.43396532065,48621.47206729124,100109.1127917411,64693.67882642046
2025-01-02,77011.20558874552,up_trend,30.0,0,,11,high_speculation,0.7777777777777778,-0.528893034403922,0.8,0.7777777777777778,0,1.0,0,76370.04461797375,down_trend,-1.0,37.0,-1.0,-1.0,641.1609707717726,-641.1609707717726,-641.1609707717726,34774.272994548875,47980.311096519465,100109.1127917411,65334.83979719223
2025-01-03,75787.7645076761,up_trend,30.0,0,,11,high_speculation,0.9,-0.3825142659465788,0.9,0.9,0,1.0,0,76743.82133618691,down_trend,-1.0,37.0,-1.0,-1.0,-956.0568285108166,956.0568285108166,956.0568285108166,35730.32982305969,48936.36792503028,100109.1127917411,64378.782968681415
2025-01-06,77081.17974621737,up_trend,30.0,0,,11,high_speculation,1.0,0.0579550825931468,1.0,1.0,1,0.5,0,76062.44215366362,down_trend,-1.0,37.0,-1.0,-1.0,1018.737592553749,-1018.737592553749,-1018.737592553749,34711.59223050594,47917.63033247653,100109.1127917411,65397.520561235164
2025-01-07,78238.59709504947,up_trend,30.0,0,,11,high_speculation,0.8333333333333334,-0.1592220168160511,0.8,0.8333333333333334,0,1.0,0,77239.78080072583,up_trend,1.0,38.0,-1.0,-0.5,998.8162943236384,-499.4081471618192,-998.8162943236384,34212.184083344124,46918.814038152894,100109.1127917411,65896.92870839698
2025-01-08,76677.90832608871,up_trend,30.0,0,,11,high_speculation,0.6923076923076923,-0.3858306149216363,0.6,0.6923076923076923,0,1.0,0,78391.19160935872,up_trend,1.0,38.0,1.0,1.0,-1713.2832832700078,-1713.2832832700078,-1713.2832832700078,32498.900800074116,45205.530754882886,100109.1127917411,67610.21199166699
2025-01-09,77701.35477379091,up_trend,30.0,0,,11,high_speculation,0.4285714285714285,-0.6170998853201127,0.3,0.4285714285714285,0,1.0,0,76873.7258557935,up_trend,1.0,38.0,1.0,1.0,827.6289179974119,827.6289179974119,827.6289179974119,33326.52971807153,46033.1596728803,100109.1127917411,66782.58307366958
2025-01-10,77406.66711529455,up_trend,30.0,0,,11,high_speculation,0.3333333333333333,-0.7563491233906806,0.2,0.3333333333333333,0,1.0,0,77593.86113822047,up_trend,1.0,38.0,1.0,1.0,-187.19402292591985,-187.19402292591985,-187.19402292591985,33139.33569514561,45845.96564995438,100109.1127917411,66969.7770965955
2025-01-13,78216.98265171045,up_trend,30.0,0,,11,high_speculation,0.6875,-0.4273513091216917,0.5,0.6875,0,1.0,0,78054.46672531203,up_trend,1.0,38.0,1.0,1.0,162.5159263984242,162.5159263984242,162.5159263984242,33301.85162154403,46008.4815763528,100109.1127917411,66807.26117019707
2025-01-14,78628.28548595963,up_trend,30.0,0,,11,high_speculation,0.6470588235294118,-0.4649404711490107,0.4,0.6470588235294118,0,1.0,0,78326.29936888115,up_trend,1.0,38.0,1.0,1.0,301.9861170784716,301.9861170784716,301.9861170784716,33603.837738622504,46310.467693431274,100109.1127917411,66505.2750531186
2025-01-15,79763.03859380224,up_trend,30.0,1,30.0,11,high_speculation,0.8888888888888888,-0.0753747140775239,0.9,0.8888888888888888,0,1.0,0,78474.71743738798,up_trend,1.0,38.0,1.0,1.0,1288.3211564142548,1288.3211564142548,1288.3211564142548,34892.15889503676,47598.78884984553,100109.1127917411,65216.95389670435
2025-01-16,79447.37810758078,up_trend,30.0,1,30.0,11,high_speculation,0.3684210526315789,-0.6679780192402538,0.1,0.3684210526315789,0,1.0,0,80020.56166859069,up_trend,1.0,38.0,1.0,1.0,-573.1835610099079,-573.1835610099079,-573.1835610099079,34318.97533402685,47025.60528883562,100109.1127917411,65790.13745771426
2025-01-17,80329.66888668691,up_trend,30.0,1,30.0,11,high_speculation,0.7,-0.3864185130490085,0.5,0.7,0,1.0,0,80003.98963588163,up_trend,1.0,38.0,1.0,1.0,325.67925080527493,325.67925080527493,325.67925080527493,34644.654584832126,47351.284539640896,100109.1127917411,65464.45820690898
2025-01-20,80380.96737600217,down_trend,31.0,1,30.0,11,high_speculation,,-0.3827247982638317,0.7,,0,1.0,0,80472.1532765247,up_trend,1.0,38.0,1.0,1.0,-91.18590052252694,-91.18590052252694,-91.18590052252694,34553.4686843096,47260.09863911837,100109.1127917411,65555.64410743151
2025-01-21,78269.97830043916,down_trend,31.0,1,30.0,11,high_speculation,,-0.1036873089499689,0.9,,0,1.0,0,80530.12651968842,up_trend,1.0,38.0,1.0,1.0,-2260.148219249255,-2260.148219249255,-2260.148219249255,32293.320465060344,44999.950419869114,100109.1127917411,67815.79232668076
2025-01-22,78915.04334667012,down_trend,31.0,1,30.0,11,high_speculation,,-0.9463089783775692,0.0,,0,1.0,0,78219.29972590032,up_trend,1.0,38.0,1.0,1.0,695.7436207698047,695.7436207698047,695.7436207698047,32989.06408583015,45695.69404063892,100109.1127917411,67120.04870591096
2025-01-23,79341.34431291292,down_trend,31.0,0,,11,high_speculation,0.0,-0.9672657391407876,0.0,0.0,0,1.0,0,78940.21197810049,up_trend,1.0,38.0,1.0,1.0,401.13233481242787,401.13233481242787,401.13233481242787,33390.19642064258,46096.82637545135,100109.1127917411,66718.91637109853
2025-01-24,79363.83698994215,down_trend,31.0,0,,11,high_speculation,0.0,-1.144934293786955,0.0,0.0,0,1.0,0,79266.52208330779,up_trend,1.0,38.0,1.0,1.0,97.31490663436125,97.31490663436125,97.31490663436125,33487.51132727694,46194.14128208571,100109.1127917411,66621.60146446417
2025-01-27,79427.6032237804,down_trend,31.0,0,,11,high_speculation,0.6,-0.8912437860960658,0.3,0.6,0,1.0,0,79325.25055254588,up_trend,1.0,38.0,1.0,1.0,102.35267123451922,102.35267123451922,102.35267123451922,33589.86399851146,46296.49395332023,100109.1127917411,66519.24879322965
2025-02-05,78024.63140996407,down_trend,31.0,0,,11,high_speculation,0.6666666666666666,-0.7589723658661379,0.4,0.6666666666666666,0,1.0,0,78749.01825110306,up_trend,1.0,38.0,1.0,1.0,-724.3868411389849,-724.3868411389849,-724.3868411389849,32865.47715737247,45572.10711218124,100109.1127917411,67243.63563436863
2025-02-06,77450.23287346536,down_trend,31.0,0,,11,high_speculation,0.5714285714285714,-0.7718917507381416,0.4,0.5714285714285714,0,1.0,0,78073.48103343182,down_trend,-1.0,39.0,1.0,1.0,-623.2481599664607,-623.2481599664607,-623.2481599664607,32242.22899740601,44948.85895221478,100109.1127917411,67866.8837943351
2025-02-07,77712.90959194045,down_trend,31.0,0,,11,high_speculation,0.625,-0.7695189119831563,0.5,0.625,0,1.0,0,77421.03422332511,down_trend,-1.0,39.0,-1.0,-1.0,291.8753686153359,-291.8753686153359,-291.8753686153359,31950.353628790675,44656.983583599445,100109.1127917411,68158.75916295043
2025-02-10,78516.0869336697,down_trend,31.0,0,,11,high_speculation,0.7777777777777778,-0.5035203008329053,0.7,0.7777777777777778,0,1.0,0,77575.93787140951,down_trend,-1.0,39.0,-1.0,-1.0,940.1490622601996,-940.1490622601996,-940.1490622601996,31010.204566530476,43716.834521339246,100109.1127917411,69098.90822521063
2025-02-11,77248.3300129702,down_trend,31.0,0,,11,high_speculation,0.7,-0.6679017487356025,0.7,0.7,0,1.0,0,78290.41200333367,down_trend,-1.0,39.0,-1.0,-1.0,-1042.0819903634692,1042.0819903634692,1042.0819903634692,32052.286556893945,44758.916511702715,100109.1127917411,68056.82623484716
2025-02-12,77472.97311735935,down_trend,31.0,0,,11,high_speculation,0.0909090909090909,-1.0201591693480812,0.1,0.0909090909090909,0,1.0,0,77236.37300711819,down_trend,-1.0,39.0,-1.0,-1.0,236.60011024115374,-236.60011024115374,-236.60011024115374,31815.68644665279,44522.31640146156,100109.1127917411,68293.42634508832
2025-02-13,77282.54287120473,down_trend,31.0,0,,11,high_speculation,0.3333333333333333,-0.9375309477764184,0.4,0.3333333333333333,0,1.0,0,77344.87033421267,down_trend,-1.0,39.0,-1.0,-1.0,-62.327463007939514,62.327463007939514,62.327463007939514,31878.01390966073,44584.6438644695,100109.1127917411,68231.09888208038
2025-02-14,76778.3945553336,down_trend,31.0,0,,11,high_speculation,0.4615384615384615,-0.813327072445674,0.5,0.4615384615384615,0,1.0,0,77202.76522183692,down_trend,-1.0,39.0,-1.0,-1.0,-424.3706665033242,424.3706665033242,424.3706665033242,32302.384576164055,45009.014530972825,100109.1127917411,67806.72821557705
2025-02-17,77152.29209240971,down_trend,31.0,0,,11,high_speculation,0.0714285714285714,-1.046421474235696,0.1,0.0714285714285714,0,1.0,0,76676.16271003839,down_trend,-1.0,39.0,-1.0,-1.0,476.1293823713204,-476.1293823713204,-476.1293823713204,31826.255193792735,44532.885148601505,100109.1127917411,68282.85759794837
2025-02-18,77069.38997247192,down_trend,31.0,0,,11,high_speculation,0.0,-1.2977186302151789,0.0,0.0,0,1.0,0,77366.48134224485,down_trend,-1.0,39.0,-1.0,-1.0,-297.09136977292656,297.09136977292656,297.09136977292656,32123.34656356566,44829.97651837443,100109.1127917411,67985.76622817545
2025-02-19,77313.01845608462,down_trend,31.0,0,,11,high_speculation,0.125,-1.1180207834588871,0.1,0.125,0,1.0,0,77236.44047485398,down_trend,-1.0,39.0,-1.0,-1.0,76.57798123064276,-76.57798123064276,-76.57798123064276,32046.76858233502,44753.39853714379,100109.1127917411,68062.34420940609
2025-02-20,77216.24467162298,down_trend,31.0,0,,11,high_speculation,0.1764705882352941,-1.1105345586309794,0.2,0.1764705882352941,0,1.0,0,77367.4042273861,down_trend,-1.0,39.0,-1.0,-1.0,-151.15955576312263,151.15955576312263,151.15955576312263,32197.92813809814,44904.55809290691,100109.1127917411,67911.18465364297
2025-02-21,76708.1847371373,down_trend,31.0,0,,11,high_speculation,0.5,-0.9307431574091918,0.6,0.5,0,1.0,0,77070.95238095238,down_trend,-1.0,39.0,-1.0,-1.0,-362.7676438150811,362.7676438150811,362.7676438150811,32560.695781913222,45267.32573672199,100109.1127917411,67548.41700982788
2025-02-24,76851.0123250986,down_trend,31.0,0,,11,high_speculation,0.1578947368421052,-1.1149913648430727,0.2,0.1578947368421052,0,1.0,0,76775.7944437266,down_trend,-1.0,39.0,-1.0,-1.0,75.21788137200929,-75.21788137200929,-75.21788137200929,32485.477900541213,45192.10785534998,100109.1127917411,67623.6348911999
2025-02-25,76777.67336116197,down_trend,31.0,0,,11,high_speculation,0.45,-0.9391642353095,0.6,0.45,0,1.0,0,76849.13427766411,down_trend,-1.0,39.0,-1.0,-1.0,-71.4609165021393,71.4609165021393,71.4609165021393,32556.938817043352,45263.56877185212,100109.1127917411,67552.17397469775
2025-02-26,76178.82043329345,down_trend,31.0,0,,11,high_speculation,0.7619047619047619,-0.7683115507478833,1.0,0.7619047619047619,1,0.5,0,76686.40591797282,down_trend,-1.0,39.0,-1.0,-1.0,-507.58548467936635,507.58548467936635,507.58548467936635,33064.52430172272,45771.15425653149,100109.1127917411,67044.58849001839
2025-02-27,76335.32661723981,down_trend,31.0,0,,11,high_speculation,0.3181818181818182,-1.0118107033651984,0.5,0.3181818181818182,0,1.0,0,76179.22857282124,down_trend,-1.0,39.0,-1.0,-0.5,156.09804441856977,-78.04902220928489,-156.09804441856977,32986.47527951343,45615.05621211292,100109.1127917411,67122.63751222767
2025-02-28,75445.06941462003,down_trend,31.0,0,,11,high_speculation,0.6086956521739131,-0.8478889748716509,0.8,0.6086956521739131,0,1.0,0,76135.5523369547,down_trend,-1.0,39.0,-1.0,-1.0,-690.4829223346751,690.4829223346751,690.4829223346751,33676.95820184811,46305.539134447594,100109.1127917411,66432.154589893
2025-03-03,75680.27852450938,down_trend,31.0,0,,11,high_speculation,0.0416666666666666,-1.2049442398578514,0.1,0.0416666666666666,0,1.0,0,75427.36374459333,down_trend,-1.0,39.0,-1.0,-1.0,252.91477991605643,-252.91477991605643,-252.91477991605643,33424.04342193205,46052.62435453154,100109.1127917411,66685.06936980906
2025-03-04,75527.12004578476,down_trend,31.0,0,,11,high_speculation,0.04,-1.2934343778976378,0.1,0.04,0,1.0,0,75618.51093281384,down_trend,-1.0,39.0,-1.0,-1.0,-91.39088702907611,91.39088702907611,91.39088702907611,33515.43430896113,46144.01524156061,100109.1127917411,66593.67848277997
2025-03-05,75599.01703994264,down_trend,31.0,0,,11,high_speculation,0.2692307692307692,-1.1104657642890756,0.5,0.2692307692307692,0,1.0,0,75614.82092159297,down_trend,-1.0,39.0,-1.0,-1.0,-15.80388165032491,15.80388165032491,15.80388165032491,33531.23819061145,46159.81912321094,100109.1127917411,66577.87460112965
2025-03-06,77013.02660503009,down_trend,31.0,0,,11,high_speculation,0.8518518518518519,-0.7272059201552226,1.0,0.8518518518518519,1,0.5,0,75567.52695657678,down_trend,-1.0,39.0,-1.0,-1.0,1445.499648453304,-1445.499648453304,-1445.499648453304,32085.73854215815,44714.319474757634,100109.1127917411,68023.37424958296
2025-03-07,76397.8622895749,down_trend,31.0,0,,11,high_speculation,0.8928571428571429,-0.643634622676949,1.0,0.8928571428571429,1,0.5,0,76954.9481552995,down_trend,-1.0,39.0,-1.0,-0.5,-557.085865724599,278.5429328622995,557.085865724599,32364.28147502045,45271.40534048223,100109.1127917411,67744.83131672067
2025-03-10,76014.01416184894,down_trend,31.0,0,,11,high_speculation,0.2758620689655172,-1.0799164261910437,0.4,0.2758620689655172,0,1.0,0,76345.27868011624,down_trend,-1.0,39.0,-1.0,-0.5,-331.26451826730045,165.63225913365022,331.26451826730045,32529.9137341541,45602.669858749534,100109.1127917411,67579.19905758701
2025-03-11,76210.66910874125,down_trend,31.0,0,,11,high_speculation,0.0,-1.3219196729214324,0.0,0.0,0,1.0,0,75892.73900532552,down_trend,-1.0,39.0,-1.0,-1.0,317.93010341572517,-317.93010341572517,-317.93010341572517,32211.983630738374,45284.73975533381,100109.1127917411,67897.12916100273
2025-03-12,75867.29421672014,down_trend,31.0,0,,11,high_speculation,0.0,-1.4272652129593393,0.0,0.0,0,1.0,0,76334.69850291287,down_trend,-1.0,39.0,-1.0,-1.0,-467.40428619273007,467.40428619273007,467.40428619273007,32679.387916931104,45752.14404152654,100109.1127917411,67429.72487481
2025-03-13,75593.69962979163,down_trend,31.0,0,,11,high_speculation,0.0,-1.5317928184851757,0.0,0.0,0,1.0,0,75914.48698677201,down_trend,-1.0,39.0,-1.0,-1.0,-320.7873569803778,320.7873569803778,320.7873569803778,33000.17527391148,46072.93139850692,100109.1127917411,67108.93751782962
2025-03-14,75804.69022146142,down_trend,31.0,0,,11,high_speculation,0.1818181818181818,-1.1919558574625957,0.5,0.1818181818181818,0,1.0,0,75753.69724281371,down_trend,-1.0,39.0,-1.0,-1.0,50.99297864771506,-50.99297864771506,-50.99297864771506,32949.18229526377,46021.9384198592,100109.1127917411,67159.93049647735
2025-03-17,76478.7458593696,down_trend,31.0,0,,11,high_speculation,0.6470588235294118,-0.8677804977215231,0.8,0.6470588235294118,0,1.0,0,75987.99537730968,down_trend,-1.0,39.0,-1.0,-1.0,490.7504820599279,-490.7504820599279,-490.7504820599279,32458.43181320384,45531.187937799274,100109.1127917411,67650.68097853728
2025-03-18,75675.40676742094,down_trend,31.0,0,,11,high_speculation,0.6285714285714286,-0.8754896698987747,0.7,0.6285714285714286,0,1.0,0,76451.02078055336,down_trend,-1.0,39.0,-1.0,-1.0,-775.614013132421,775.614013132421,775.614013132421,33234.04582633626,46306.801950931695,100109.1127917411,66875.06696540484
2025-03-19,75471.09885655322,down_trend,31.0,0,,11,high_speculation,0.0277777777777777,-1.5178422581760698,0.1,0.0277777777777777,0,1.0,0,75761.9303551776,down_trend,-1.0,39.0,-1.0,-1.0,-290.8314986243786,290.8314986243786,290.8314986243786,33524.87732496064,46597.63344955607,100109.1127917411,66584.23546678046
2025-03-20,73571.8434436724,down_trend,31.0,0,,11,high_speculation,0.972972972972973,-0.3003751208846147,1.0,0.972972972972973,1,0.5,0,75490.70314388724,down_trend,-1.0,39.0,-1.0,-1.0,-1918.8597002148308,1918.8597002148308,1918.8597002148308,35443.73702517547,48516.493149770904,100109.1127917411,64665.37576656564
2025-03-21,73544.80495589854,down_trend,31.0,0,,11,high_speculation,0.8157894736842105,-0.7407467908384623,0.8,0.8157894736842105,0,1.0,0,73715.65593795935,down_trend,-1.0,39.0,-1.0,-0.5,-170.85098206081602,85.42549103040801,170.85098206081602,35529.16251620588,48687.34413183172,100109.1127917411,64579.95027553523
2025-03-24,74012.59724792495,down_trend,31.0,0,,11,high_speculation,0.1538461538461538,-1.2114405220558615,0.4,0.1538461538461538,0,1.0,0,73650.50405921988,down_trend,-1.0,39.0,-1.0,-1.0,362.0931887050683,-362.0931887050683,-362.0931887050683,35167.06932750081,48325.25094312665,100109.1127917411,64942.0434642403
2025-03-25,74047.76297333329,down_trend,31.0,0,,11,high_speculation,0.35,-1.0946153390495554,0.6,0.35,0,1.0,0,74003.81999124533,down_trend,-1.0,39.0,-1.0,-1.0,43.942982087959535,-43.942982087959535,-43.942982087959535,35123.12634541285,48281.30796103869,100109.1127917411,64985.98644632826
2025-03-26,74670.51762388021,down_trend,31.0,0,,11,high_speculation,0.5853658536585366,-0.9152897676466436,0.6,0.5853658536585366,0,1.0,0,73967.39685531896,down_trend,-1.0,39.0,-1.0,-1.0,703.1207685612462,-703.1207685612462,-703.1207685612462,34420.0055768516,47578.187192477446,100109.1127917411,65689.1072148895
2025-03-27,74610.73315759437,down_trend,31.0,0,,11,high_speculation,0.4523809523809524,-0.9824448193687818,0.5,0.4523809523809524,0,1.0,0,74602.22068235512,down_trend,-1.0,39.0,-1.0,-1.0,8.51247523924394,-8.51247523924394,-8.51247523924394,34411.49310161236,47569.6747172382,100109.1127917411,65697.61969012875
2025-03-28,74335.32282182087,down_trend,31.0,0,,11,high_speculation,0.3720930232558139,-1.0715067030750702,0.4,0.3720930232558139,0,1.0,0,74597.47761226511,down_trend,-1.0,39.0,-1.0,-1.0,-262.15479044424137,262.15479044424137,262.15479044424137,34673.6478920566,47831.82950768244,100109.1127917411,65435.464899684506
2025-03-31,74451.19477532287,down_trend,31.0,0,,11,high_speculation,0.2272727272727272,-1.1335636518657015,0.2,0.2272727272727272,0,1.0,0,74315.92844472342,down_trend,-1.0,39.0,-1.0,-1.0,135.26633059945016,-135.26633059945016,-135.26633059945016,34538.38156145715,47696.56317708299,100109.1127917411,65570.73123028396
2025-04-01,74660.0485069908,down_trend,31.0,0,,11,high_speculation,0.1333333333333333,-1.2271868505892307,0.1,0.1333333333333333,0,1.0,0,74510.44592519483,down_trend,-1.0,39.0,-1.0,-1.0,149.6025817959744,-149.6025817959744,-149.6025817959744,34388.778979661176,47546.96059528702,100109.1127917411,65720.33381207993
2025-04-02,73724.81222965005,down_trend,31.0,0,,11,high_speculation,0.6956521739130435,-0.8650564929507968,0.8,0.6956521739130435,0,1.0,0,74625.2922199377,down_trend,-1.0,39.0,-1.0,-1.0,-900.4799902876548,900.4799902876548,900.4799902876548,35289.25896994883,48447.44058557467,100109.1127917411,64819.853821792276
2025-04-03,73560.76572671706,down_trend,31.0,0,,11,high_speculation,0.2553191489361702,-1.132005797640146,0.3,0.2553191489361702,0,1.0,0,73393.00741524558,down_trend,-1.0,39.0,-1.0,-1.0,167.75831147147983,-167.75831147147983,-167.75831147147983,35121.50065847735,48279.682274103194,100109.1127917411,64987.612133263756
2025-04-07,71403.0454593066,down_trend,31.0,0,,11,high_speculation,0.9375,-0.411598364356919,1.0,0.9375,1,0.5,0,70416.39545076343,down_trend,-1.0,39.0,-1.0,-1.0,986.6500085431617,-986.6500085431617,-986.6500085431617,34134.85064993419,47293.03226556003,100109.1127917411,65974.26214180692
2025-04-08,70668.94100891167,down_trend,31.0,0,,11,high_speculation,0.8979591836734694,-0.5091519446380757,0.9,0.8979591836734694,0,1.0,0,71671.49913183319,down_trend,-1.0,39.0,-1.0,-0.5,-1002.5581229215168,501.2790614607584,1002.5581229215168,34636.12971139495,48295.59038848155,100109.1127917411,65472.98308034616
2025-04-09,70332.91160630052,down_trend,31.0,0,,11,high_speculation,0.92,-0.4816621020059458,0.9,0.92,0,1.0,0,70413.61236743267,down_trend,-1.0,39.0,-1.0,-1.0,-80.700761132146,80.700761132146,80.700761132146,34716.830472527094,48376.291149613695,100109.1127917411,65392.28231921401
2025-04-10,70997.73254985863,down_trend,31.0,0,,11,high_speculation,0.6862745098039216,-0.8441370413895702,0.7,0.6862745098039216,0,1.0,0,71421.86243742173,down_trend,-1.0,39.0,-1.0,-1.0,-424.1298875631037,424.1298875631037,424.1298875631037,35140.9603600902,48800.4210371768,100109.1127917411,64968.15243165091
2025-04-11,70709.07060622497,down_trend,31.0,0,,11,high_speculation,0.25,-1.1277142053090847,0.3,0.25,0,1.0,0,70732.45302180742,down_trend,-1.0,39.0,-1.0,-1.0,-23.382415582454996,23.382415582454996,23.382415582454996,35164.34277567265,48823.80345275925,100109.1127917411,64944.770016068454
2025-04-14,71103.20749790172,down_trend,31.0,0,,11,high_speculation,0.6226415094339622,-0.8746372263984689,0.5,0.6226415094339622,0,1.0,0,71106.84516437567,down_trend,-1.0,39.0,-1.0,-1.0,-3.637666473950958,3.637666473950958,3.637666473950958,35167.9804421466,48827.441119233205,100109.1127917411,64941.1323495945
2025-04-15,71087.33323015014,down_trend,31.0,0,,11,high_speculation,0.0555555555555555,-1.4154603601596374,0.0,0.0555555555555555,0,1.0,0,71089.52233918713,down_trend,-1.0,39.0,-1.0,-1.0,-2.1891090369899757,2.1891090369899757,2.1891090369899757,35170.16955118359,48829.630228270194,100109.1127917411,64938.94324055751
2025-04-16,70676.10144038187,down_trend,31.0,0,,11,high_speculation,0.509090909090909,-0.9405393946605578,0.4,0.509090909090909,0,1.0,0,71223.53226359247,down_trend,-1.0,39.0,-1.0,-1.0,-547.4308232105977,547.4308232105977,547.4308232105977,35717.60037439419,49377.06105148079,100109.1127917411,64391.512417346916
