date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2025-08-12,81799.26768464812,up_trend,36.0,0,,23,speculation_continuous_drop,1.0,0.9572856032996698,0.4360383117912463,0.0,1.0,0,0,1.0,0,88178.14649472827,up_trend,1.0,46.0,1.0,1.0,-6378.878810080147,-6378.878810080147,-6378.878810080147,38473.940691671916,48319.420600833626,90708.09774293537,52234.15705126345
2025-08-13,84643.96629879496,up_trend,36.0,1,36.0,23,speculation_continuous_drop,2.0,0.6585274996485313,-0.2987581036511385,1.0,2.0,1,0,1.0,0,82510.51339748122,up_trend,1.0,46.0,1.0,1.0,2133.452901313736,2133.452901313736,2133.452901313736,40607.39359298565,50452.87350214736,90708.09774293537,50100.70414994971
2025-08-14,84891.41961388514,up_trend,36.0,1,36.0,23,speculation_continuous_drop,2.0,0.5108471111894483,-0.147680388459083,1.0,2.0,2,0,1.0,0,84696.71945711668,up_trend,1.0,46.0,1.0,1.0,194.70015676846378,194.70015676846378,194.70015676846378,40802.093749754116,50647.573658915826,90708.09774293537,49906.00399318125
2025-08-15,86463.14350119753,up_trend,36.0,1,36.0,23,speculation_continuous_drop,3.0,0.2806488298149075,-0.2301982813745407,1.0,3.0,3,0,1.0,0,85039.3498946541,up_trend,1.0,46.0,1.0,1.0,1423.7936065434333,1423.7936065434333,1423.7936065434333,42225.88735629755,52071.36726545926,90708.09774293537,48482.21038663782
2025-08-18,88979.04766675524,down_trend,37.0,1,36.0,23,speculation_continuous_drop,3.0,0.437482793240315,0.1568339634254075,0.0,3.0,0,0,1.0,0,87805.64694949798,up_trend,1.0,46.0,1.0,1.0,1173.40071725726,1173.40071725726,1173.40071725726,43399.28807355481,53244.76798271652,90708.09774293537,47308.80966938056
2025-08-19,87154.79860574917,down_trend,37.0,1,36.0,23,speculation_continuous_drop,4.0,0.0840009313059253,-0.3534818619343897,1.0,4.0,1,1,0.5,1,89184.70459335823,up_trend,1.0,46.0,1.0,1.0,-2029.9059876090614,-2029.9059876090614,-2029.9059876090614,41369.38208594575,51214.86199510746,90708.09774293537,49338.71565698962
2025-08-20,80716.02111876692,down_trend,37.0,1,36.0,23,speculation_continuous_drop,3.0,0.3590259318086079,0.2750250005026826,0.0,3.0,0,0,1.0,0,85445.58660606052,down_trend,-1.0,47.0,1.0,0.5,-4729.565487293599,-2364.7827436467996,-4729.565487293599,39004.59934229895,46485.29650781386,90708.09774293537,51703.49840063642
2025-08-21,82184.98949650266,down_trend,37.0,0,,23,speculation_continuous_drop,3.0,0.23834677268924,-0.1206791591193679,1.0,3.0,1,0,1.0,0,81263.91041250077,down_trend,-1.0,47.0,-1.0,-1.0,921.079084001889,-921.079084001889,-921.079084001889,38083.52025829706,45564.21742381197,90708.09774293537,52624.57748463831
2025-08-22,78588.09935150472,down_trend,37.0,0,,23,speculation_continuous_drop,2.0,0.4444542353827318,0.2061074626934918,0.0,2.0,0,0,1.0,0,82079.50838689908,down_trend,-1.0,47.0,-1.0,-1.0,-3491.409035394361,3491.409035394361,3491.409035394361,41574.92929369142,49055.62645920633,90708.09774293537,49133.168449243945
2025-08-25,78983.59533723166,down_trend,37.0,0,,23,speculation_continuous_drop,3.0,0.0532734781934639,-0.3911807571892679,1.0,3.0,1,0,1.0,0,80532.26826411807,down_trend,-1.0,47.0,-1.0,-1.0,-1548.6729268864146,1548.6729268864146,1548.6729268864146,43123.602220577835,50604.299386092745,90708.09774293537,47584.49552235753
2025-08-26,78653.43867358014,down_trend,37.0,0,,23,speculation_continuous_drop,3.0,-0.0366259059072908,-0.0898993841007547,1.0,3.0,2,0,1.0,0,78848.71371952847,down_trend,-1.0,47.0,-1.0,-1.0,-195.2750459483359,195.2750459483359,195.2750459483359,43318.87726652617,50799.57443204108,90708.09774293537,47389.220476409195
2025-08-27,78458.71875997793,down_trend,37.0,0,,23,speculation_continuous_drop,3.0,0.185464035533963,0.2220899414412538,0.0,3.0,0,0,1.0,0,78869.89357298189,down_trend,-1.0,47.0,-1.0,-1.0,-411.1748130039632,411.1748130039632,411.1748130039632,43730.052079530135,51210.749245045045,90708.09774293537,46978.04566340523
2025-08-28,77644.83883485758,down_trend,37.0,0,,23,speculation_continuous_drop,2.0,0.3536255840085725,0.1681615484746095,0.0,2.0,0,0,1.0,0,77633.62577394769,down_trend,-1.0,47.0,-1.0,-1.0,11.21306090989674,-11.21306090989674,-11.21306090989674,43718.83901862024,51199.53618413515,90708.09774293537,46989.25872431513
2025-08-29,76802.60049974476,down_trend,37.0,0,,23,speculation_continuous_drop,3.0,-0.1461752334552263,-0.4998008174637988,1.0,3.0,1,0,1.0,0,77254.95649960819,down_trend,-1.0,47.0,-1.0,-1.0,-452.35599986343004,452.35599986343004,452.35599986343004,44171.19501848367,51651.89218399858,90708.09774293537,46536.9027244517
2025-09-01,75324.13273249552,down_trend,37.0,0,,23,speculation_continuous_drop,2.0,-0.0286187748674866,0.1175564585877396,0.0,2.0,0,0,1.0,0,76396.30647882188,down_trend,-1.0,47.0,-1.0,-1.0,-1072.1737463263562,1072.1737463263562,1072.1737463263562,45243.368764810024,52724.065930324934,90708.09774293537,45464.72897812534
2025-09-02,72551.315962281,down_trend,37.0,0,,23,speculation_continuous_drop,1.0,0.0875337292233694,0.1161525040908559,0.0,1.0,0,0,1.0,0,75023.2030120838,down_trend,-1.0,47.0,-1.0,-1.0,-2471.8870498027973,2471.8870498027973,2471.8870498027973,47715.25581461282,55195.95298012773,90708.09774293537,42992.841928322545
2025-09-03,71909.32133259506,down_trend,37.0,0,,23,speculation_continuous_drop,2.0,-0.2491821291496102,-0.3367158583729795,1.0,2.0,1,0,1.0,0,72866.68565085565,down_trend,-1.0,47.0,-1.0,-1.0,-957.3643182605883,957.3643182605883,957.3643182605883,48672.62013287341,56153.31729838832,90708.09774293537,42035.47761006196
2025-09-04,73398.86931908745,down_trend,37.0,0,,23,speculation_continuous_drop,2.0,0.1970377013215178,0.446219830471128,0.0,2.0,0,0,1.0,0,71337.9024457974,down_trend,-1.0,47.0,-1.0,-1.0,2060.9668732900464,-2060.9668732900464,-2060.9668732900464,46611.65325958336,54092.35042509827,90708.09774293537,44096.444483352
2025-09-05,74227.81051576181,down_trend,37.0,1,37.0,23,speculation_continuous_drop,1.0,0.2775604057567922,0.0805227044352744,0.0,1.0,0,0,1.0,0,73376.02846782154,down_trend,-1.0,47.0,-1.0,-1.0,851.7820479402726,-851.7820479402726,-851.7820479402726,45759.87121164309,53240.568377158,90708.09774293537,44948.226531292275
2025-09-08,74776.68653775219,down_trend,37.0,1,37.0,23,speculation_continuous_drop,2.0,0.2196612103287803,-0.0578991954280118,1.0,2.0,1,0,1.0,0,74050.0392085257,down_trend,-1.0,47.0,-1.0,-1.0,726.6473292264855,-726.6473292264855,-726.6473292264855,45033.223882416605,52513.921047931515,90708.09774293537,45674.87386051876
2025-09-09,72925.30501241976,down_trend,37.0,1,37.0,23,speculation_continuous_drop,3.0,-0.0142872508931811,-0.2339484612219614,1.0,3.0,2,0,1.0,0,74742.83876475392,down_trend,-1.0,47.0,-1.0,-1.0,-1817.5337523341586,1817.5337523341586,1817.5337523341586,46850.757634750764,54331.454800265674,90708.09774293537,43857.3401081846
2025-09-10,70827.04237735186,up_trend,38.0,1,37.0,23,speculation_continuous_drop,2.0,0.2894031908943295,0.3036904417875106,0.0,2.0,0,0,1.0,0,69318.74672267797,down_trend,-1.0,47.0,-1.0,-1.0,1508.295654673886,-1508.295654673886,-1508.295654673886,45342.46198007688,52823.15914559179,90708.09774293537,45365.63576285849
2025-09-11,71180.7106156905,up_trend,38.0,1,37.0,23,speculation_continuous_drop,3.0,-0.3215203751665091,-0.6109235660608385,1.0,3.0,1,0,1.0,0,71164.17365597397,down_trend,-1.0,47.0,-1.0,-1.0,16.536959716540878,-16.536959716540878,-16.536959716540878,45325.92502036034,52806.62218587525,90708.09774293537,45382.17272257503
2025-09-12,71280.28673054207,up_trend,38.0,1,37.0,23,speculation_continuous_drop,4.0,-0.3760216348394565,-0.0545012596729473,1.0,4.0,2,1,0.5,1,70723.93901884858,down_trend,-1.0,47.0,-1.0,-1.0,556.347711693481,-556.347711693481,-556.347711693481,44769.577308666856,52250.274474181766,90708.09774293537,45938.52043426851
2025-09-15,72799.4565240237,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.1638996598709886,0.2121219749684679,0.0,3.0,0,0,1.0,0,71439.15090812596,down_trend,-1.0,47.0,-1.0,-0.5,1360.3056158977415,-680.1528079488708,-1360.3056158977415,44089.424500717985,50889.968858284024,90708.09774293537,46618.67324221738
2025-09-16,73335.25232560298,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.1163040501976561,0.0475956096733324,0.0,2.0,0,0,1.0,0,74198.00746242359,down_trend,-1.0,47.0,-1.0,-1.0,-862.7551368206041,862.7551368206041,862.7551368206041,44952.17963753859,51752.72399510463,90708.09774293537,45755.91810539678
2025-09-17,73784.71070237238,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.4960887833572136,-0.3797847331595575,1.0,3.0,1,0,1.0,0,73265.11661796016,up_trend,1.0,48.0,-1.0,-1.0,519.5940844122233,-519.5940844122233,-519.5940844122233,44432.585553126366,51233.129910692405,90708.09774293537,46275.512189809
2025-09-18,72980.54377817239,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.1012559729431154,0.3948328104140982,0.0,2.0,0,0,1.0,0,73376.43947006066,up_trend,1.0,48.0,1.0,1.0,-395.8956918882759,-395.8956918882759,-395.8956918882759,44036.68986123809,50837.23421880413,90708.09774293537,46671.407881697276
2025-09-19,74015.0978697927,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.4006326397831954,-0.29937666684008,1.0,2.0,1,0,1.0,0,72846.77072511877,up_trend,1.0,48.0,1.0,1.0,1168.3271446739382,1168.3271446739382,1168.3271446739382,45205.01700591203,52005.56136347807,90708.09774293537,45503.08073702334
2025-09-22,73552.11577405642,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.3048919133975847,0.0957407263856107,0.0,2.0,0,0,1.0,0,74342.83375,up_trend,1.0,48.0,1.0,1.0,-790.7179759435821,-790.7179759435821,-790.7179759435821,44414.299029968446,51214.843387534485,90708.09774293537,46293.79871296692
2025-09-23,73616.79634309075,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.0495524290097492,0.2553394843878355,0.0,2.0,0,0,1.0,0,73486.93146672803,up_trend,1.0,48.0,1.0,1.0,129.86487636272795,129.86487636272795,129.86487636272795,44544.163906331174,51344.70826389721,90708.09774293537,46163.93383660419
2025-09-24,72877.51772622895,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.4240828408686841,-0.3745304118589349,1.0,2.0,1,0,1.0,0,73787.78901126204,up_trend,1.0,48.0,1.0,1.0,-910.2712850330863,-910.2712850330863,-910.2712850330863,43633.89262129809,50434.43697886413,90708.09774293537,47074.20512163728
2025-09-25,73966.6245575457,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.4159848875860876,0.0080979532825964,0.0,2.0,0,0,1.0,0,72981.5249512127,up_trend,1.0,48.0,1.0,1.0,985.0996063329949,985.0996063329949,985.0996063329949,44618.99222763108,51419.53658519712,90708.09774293537,46089.10551530428
2025-09-26,72869.76578245863,up_trend,38.0,0,,23,speculation_continuous_drop,1.0,-0.0932408902989855,0.3227439972871021,0.0,1.0,0,0,1.0,0,73750.7980399463,up_trend,1.0,48.0,1.0,1.0,-881.0322574876627,-881.0322574876627,-881.0322574876627,43737.95997014342,50538.50432770946,90708.09774293537,46970.137772791946
2025-09-29,73840.64439353479,up_trend,38.0,0,,23,speculation_continuous_drop,1.0,-0.0570933181877825,0.0361475721112029,0.0,1.0,0,0,1.0,0,72643.93976689041,up_trend,1.0,48.0,1.0,1.0,1196.7046266443795,1196.7046266443795,1196.7046266443795,44934.6645967878,51735.20895435384,90708.09774293537,45773.43314614757
2025-09-30,72835.58795828783,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.4473511912483404,-0.3902578730605578,1.0,2.0,1,0,1.0,0,73836.5524679153,up_trend,1.0,48.0,1.0,1.0,-1000.9645096274762,-1000.9645096274762,-1000.9645096274762,43933.70008716032,50734.24444472636,90708.09774293537,46774.39765577504
2025-10-09,73428.63143671412,up_trend,38.0,0,,23,speculation_continuous_drop,1.0,-0.2145152522328398,0.2328359390155006,0.0,1.0,0,0,1.0,0,73359.53557739544,up_trend,1.0,48.0,1.0,1.0,69.0958593186806,69.0958593186806,69.0958593186806,44002.795946479004,50803.34030404504,90708.09774293537,46705.30179645636
2025-10-10,72930.97172346618,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.4253977871644677,-0.2108825349316279,1.0,2.0,1,0,1.0,0,73241.47073365533,up_trend,1.0,48.0,1.0,1.0,-310.49901018914534,-310.49901018914534,-310.49901018914534,43692.29693628986,50492.8412938559,90708.09774293537,47015.80080664551
2025-10-13,72518.54041722041,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.4516132241533332,-0.0262154369888655,1.0,3.0,2,0,1.0,0,72485.5632461628,up_trend,1.0,48.0,1.0,1.0,32.97717105761694,32.97717105761694,32.97717105761694,43725.274107347475,50525.818464913515,90708.09774293537,46982.82363558789
2025-10-14,72817.30063893492,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.4235181674716767,0.0280950566816565,0.0,3.0,0,0,1.0,0,72587.02824994612,up_trend,1.0,48.0,1.0,1.0,230.27238898880023,230.27238898880023,230.27238898880023,43955.546496336276,50756.090853902315,90708.09774293537,46752.55124659909
2025-10-15,72976.96043622174,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.6300207387847092,-0.2065025713130325,1.0,3.0,1,0,1.0,0,73067.43555965202,up_trend,1.0,48.0,1.0,1.0,-90.47512343028211,-90.47512343028211,-90.47512343028211,43865.07137290599,50665.61573047203,90708.09774293537,46843.02637002937
2025-10-16,74995.10715339353,up_trend,38.0,0,,23,speculation_continuous_drop,3.0,-0.2952090855517831,0.3348116532329261,0.0,3.0,0,0,1.0,0,73095.43371227075,up_trend,1.0,48.0,1.0,1.0,1899.6734411227808,1899.6734411227808,1899.6734411227808,45764.744814028774,52565.28917159481,90708.09774293537,44943.35292890659
2025-10-17,75753.86116644893,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,0.0676075063376109,0.3628165918893939,0.0,2.0,0,0,1.0,0,75060.94155251276,up_trend,1.0,48.0,1.0,1.0,692.9196139361738,692.9196139361738,692.9196139361738,46457.66442796495,53258.20878553099,90708.09774293537,44250.43331497042
2025-10-20,75863.93064959011,up_trend,38.0,0,,23,speculation_continuous_drop,2.0,-0.5669259201909042,-0.6345334265285151,1.0,2.0,1,0,1.0,0,76508.5044800564,up_trend,1.0,48.0,1.0,1.0,-644.5738304662955,-644.5738304662955,-644.5738304662955,45813.09059749865,52613.63495506469,90708.09774293537,44895.00714543671
