date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2018-01-16,3775.343442841234,3749.658201788607,3794.786903106584,3748.627851999784,62722.0,2336578270.0,166610.0,-0.9769434886521264,12,price_up_speculation_up,0.0518339793622286,-0.006803418401928641,3786.312006173074,3818.563872206169,,0,165287.4,160938.5,1,-0.9963507539329752,0.2525374524524206,0.0518339793622286,0,1.0,1.0,1.0,position,1.0,-0.006803418401928641,-0.006803418401928641,0.9577767928360283,0.9577767928360283,1.0047680965428987,1.0047680965428987,-0.0467683078996568,-0.0467683078996568
2018-01-17,3751.528450010511,3743.9429067084766,3763.11097230281,3737.481073012977,52828.0,1958590080.0,167743.0,-1.1553916930365238,12,price_up_speculation_up,-0.3264506532307134,-0.0020219874120941256,3775.158895105371,3803.4565056728825,,0,165558.0,162512.5,1,-1.0331646422426666,0.2525374524524206,-0.3264506532307134,0,1.0,1.0,1.0,position,1.0,-0.0020219874120941256,-0.0020219874120941256,0.9557548054239342,0.9557548054239342,1.0047680965428987,1.0047680965428987,-0.0487807000317827,-0.0487807000317827
2018-01-18,3736.474846384448,3763.179022802085,3771.933066825775,3727.451394310712,50242.0,1875778040.0,166476.0,-1.197999824601802,12,price_up_speculation_up,-0.2492762727424002,0.00714689045571307,3767.570544764913,3790.979176561807,,0,165975.4,164172.5,1,-1.1223887444348652,0.2045881636684154,-0.2492762727424002,0,1.0,1.0,1.0,position,1.0,0.00714689045571307,0.00714689045571307,0.9629016958796472,0.9629016958796472,1.0047680965428987,1.0047680965428987,-0.04166772492807147,-0.04166772492807147
2018-01-19,3760.131580211335,3771.182426267581,3787.40670584903,3750.338506915094,56857.0,2123427360.0,168786.0,-1.088092296670499,12,price_up_speculation_up,0.3151768613456042,0.002938951954342212,3761.73832129507,3780.7944435146665,,0,166935.6,165841.1,1,-1.1641692547029447,0.1628076534003359,0.3151768613456042,0,1.0,1.0,1.0,position,1.0,0.002938951954342212,0.002938951954342212,0.9658406478339895,0.9658406478339895,1.0047680965428987,1.0047680965428987,-0.038742719681135074,-0.038742719681135074
2018-01-22,3782.681810089021,3766.020217555929,3797.252606469147,3739.3455020172846,73929.0,2751982900.0,170347.0,-0.8347323599817551,12,price_up_speculation_up,1.7554038646605956,-0.004404703691611838,3758.7965550245353,3777.611391312393,,0,167992.4,166366.4,1,-1.1223887444348652,0.1105281679748377,1.7554038646605956,0,1.0,1.0,1.0,position,1.0,-0.004404703691611838,-0.004404703691611838,0.9614359441423777,0.9614359441423777,1.0047680965428987,1.0047680965428987,-0.04312652098490566,-0.04312652098490566
2018-01-23,3765.974886767799,3756.9600905796033,3778.627127681391,3751.92845889388,44264.0,1646157880.0,169133.0,-1.3405136820676302,12,price_up_speculation_up,-1.3310928565947464,-0.0023937483544753096,3760.2569327827346,3773.284469477905,,0,168497.0,166892.2,1,-1.1223887444348652,0.1105281679748377,-1.3310928565947464,0,1.0,1.0,1.0,position,1.0,-0.0023937483544753096,-0.0023937483544753096,0.9590421957879023,0.9590421957879023,1.0047680965428987,1.0047680965428987,-0.04550890987913059,-0.04550890987913059
2018-01-24,3764.331046696972,3783.405337311839,3803.273404419015,3756.484596267466,76434.0,2854655410.0,172259.0,-0.8125715348102537,12,price_up_speculation_up,1.890638819462937,0.00506711295532945,3768.149418903407,3771.654157004389,,0,169400.2,167479.1,1,-1.1223887444348652,0.1105281679748377,1.890638819462937,0,1.0,1.0,1.0,position,1.0,0.00506711295532945,0.00506711295532945,0.9641093087432318,0.9641093087432318,1.0047680965428987,1.0047680965428987,-0.04046584275472265,-0.04046584275472265
2018-01-25,3776.048427843842,3754.751290055058,3793.2919201144177,3743.3386637521935,69750.0,2592617930.0,173636.0,-0.9120437332977994,12,price_up_speculation_up,0.6556057564030761,-0.005640059494932159,3766.463872354002,3767.0172085594577,,0,170832.2,168403.8,1,-1.088739046251853,0.1817850967077519,0.6556057564030761,0,1.0,1.0,1.0,position,1.0,-0.005640059494932159,-0.005640059494932159,0.9584692492482996,0.9584692492482996,1.0047680965428987,1.0047680965428987,-0.046079137518298396,-0.046079137518298396
2018-01-26,3749.9181971395255,3750.435630748788,3766.821999100336,3736.364524334408,54214.0,2002012480.0,174602.0,-1.1695699204193617,12,price_up_speculation_up,-0.6411547677414994,0.00013798530582800485,3762.314513250243,3762.026417272657,,0,171995.4,169465.5,1,-1.0325178926613128,0.1441778661578501,-0.6411547677414994,0,1.0,1.0,1.0,position,1.0,0.00013798530582800485,0.00013798530582800485,0.9586072345541276,0.9586072345541276,1.0047680965428987,1.0047680965428987,-0.045941807017556235,-0.045941807017556235
2018-01-29,3756.255808904607,3711.0213327724296,3757.3456034005017,3697.548560001312,92627.0,3398308640.0,180661.0,-0.6680416711401992,12,price_up_speculation_up,2.567277620232846,-0.012042437585039931,3751.314736293544,3755.0556456590393,3796.1263139021585,0,174058.2,171025.3,1,-1.088739046251853,0.1105281679748377,2.567277620232846,0,1.0,1.0,1.0,position,1.0,-0.012042437585039931,-0.012042437585039931,0.9465647969690877,0.9465647969690877,1.0047680965428987,1.0047680965428987,-0.057927097580099174,-0.057927097580099174
2018-01-30,3715.139539265508,3719.250097025318,3726.802616313285,3705.34783813133,43986.0,1615575300.0,175212.0,-1.3821252678379228,12,price_up_speculation_up,-1.5588791700304354,0.0011064342850020386,3743.772737582686,3752.014835182711,3785.28935369444,0,175274.0,171885.5,1,-1.0325178926613128,0.151266979849269,-1.5588791700304354,0,1.0,1.0,1.0,position,1.0,0.0011064342850020386,0.0011064342850020386,0.9476712312540897,0.9476712312540897,1.0047680965428987,1.0047680965428987,-0.056825913845455434,-0.056825913845455434
2018-01-31,3719.768302287358,3718.947389725375,3726.792311555495,3686.0488308499353,70579.0,2572392940.0,175403.0,-0.9103535337275276,12,price_up_speculation_up,0.6655288852735699,-0.00022068916536495772,3730.881148065394,3749.5152834844,3776.485894578642,0,175902.8,172651.5,1,-1.1217419948535112,0.2142349743849154,0.6655288852735699,0,1.0,1.0,1.0,position,1.0,-0.00022068916536495772,-0.00022068916536495772,0.9474505420887247,0.9474505420887247,1.0047680965428987,1.0047680965428987,-0.05704555573707626,-0.05704555573707626
2018-02-01,3727.292730519721,3717.5921356977647,3731.689511404357,3706.195928840232,44677.0,1642704320.0,173798.0,-1.3584348774745656,12,price_up_speculation_up,-1.3541525507969991,-0.002602584643413179,3723.449317193935,3744.9565947739698,3767.967885667888,0,175935.2,173383.7,1,-1.0000680149841492,0.178499192804554,-1.3541525507969991,0,1.0,1.0,1.0,position,1.0,-0.002602584643413179,-0.002602584643413179,0.9448479574453116,0.9448479574453116,1.0047680965428987,1.0047680965428987,-0.05963578989396068,-0.05963578989396068
2018-02-02,3721.624442185426,3720.728670708265,3727.7991186697423,3689.472826989243,55878.0,2040637800.0,175838.0,-1.146392373846709,12,price_up_speculation_up,-0.5529124607685224,-0.00024069367854723353,3717.5079251858306,3739.911219218037,3760.352831366352,0,176182.4,174088.9,1,-1.0000680149841492,0.178499192804554,-0.5529124607685224,0,1.0,1.0,1.0,position,1.0,-0.00024069367854723353,-0.00024069367854723353,0.9446072637667643,0.9446072637667643,1.0047680965428987,1.0047680965428987,-0.05987534136795292,-0.05987534136795292
2018-02-05,3736.791607826166,3768.035754235275,3801.160457678015,3732.915753689869,117779.0,4378494940.0,172539.0,-0.3818133107995921,12,price_up_speculation_up,2.1242242934039712,0.008361222590971515,3728.9108094784,3740.112772885972,3758.8620820991823,0,174558.0,174308.1,1,-1.0292180535722542,0.2055661061762497,2.1242242934039712,0,1.0,1.0,1.0,position,1.0,0.008361222590971515,0.008361222590971515,0.9529684863577359,0.9529684863577359,1.0047680965428987,1.0047680965428987,-0.05155379670531879,-0.05155379670531879
2018-02-06,3771.4485202844585,3777.800283634744,3785.29443858101,3756.0203477876,53166.0,1972760250.0,170642.0,-1.1661487003825302,12,price_up_speculation_up,-0.3498809725355112,0.0016841707678424205,3740.620846800285,3742.196792191486,3757.7406308346954,0,173644.0,174459.0,0,-1.0292180535722542,0.2639710736286882,-0.3498809725355112,0,1.0,1.0,1.0,position,1.0,0.0016841707678424205,0.0016841707678424205,0.9546526571255782,0.9546526571255782,1.0047680965428987,1.0047680965428987,-0.049877618118800204,-0.049877618118800204
2018-02-07,3784.130637745253,3762.095033071627,3788.356218309532,3749.0870079939978,70836.0,2638802900.0,169783.0,-0.8741538050329442,12,price_up_speculation_up,0.5859376791640212,-0.005823161720113288,3749.2503754695354,3740.0657617674647,3755.8599593859262,0,172520.0,174211.4,0,-1.0292180535722542,0.178499192804554,0.5859376791640212,0,1.0,1.0,1.0,position,1.0,-0.005823161720113288,-0.005823161720113288,0.948829495405465,0.948829495405465,1.0047680965428987,1.0047680965428987,-0.05567314620149799,-0.05567314620149799
2018-02-08,3755.493261519061,3772.841737735121,3782.168345700567,3752.732745000944,51035.0,1896593100.0,168265.0,-1.1930284457415412,12,price_up_speculation_up,-0.7480200982224193,0.004619493368240752,3760.300295877006,3741.8748065354703,3754.446007547463,0,171413.4,173674.3,0,-1.0292180535722542,0.1477080576932087,-0.7480200982224193,0,1.0,1.0,1.0,position,1.0,0.004619493368240752,0.004619493368240752,0.9534489887737058,0.9534489887737058,1.0047680965428987,1.0047680965428987,-0.05107557449899769,-0.05107557449899769
2018-02-09,3774.6516969448458,3791.0213498408993,3815.958394753467,3767.5976220236817,73232.0,2723882390.0,161219.0,-0.7891312052205527,12,price_up_speculation_up,1.157107725015432,0.004336732024653554,3774.3588317035337,3745.9333784446817,3753.9798978586687,0,168489.6,172336.0,0,-1.1562705371146196,0.2140095355416246,1.157107725015432,0,1.0,1.0,1.0,position,1.0,0.004336732024653554,0.004336732024653554,0.9577857207983593,0.9577857207983593,1.0047680965428987,1.0047680965428987,-0.046759422304700315,-0.046759422304700315
2018-02-12,3791.72138378807,3839.5362849803137,3845.191361518701,3777.0618309327824,68932.0,2585945490.0,160769.0,-0.8468480406702606,12,price_up_speculation_up,0.606277360814704,0.012610341412921767,3788.658937852541,3758.7848736654696,3756.9202596622554,1,166135.6,170346.8,0,-1.0283729537871182,0.2019486202604942,0.606277360814704,0,1.0,1.0,1.0,position,1.0,0.012610341412921767,0.012610341412921767,0.970396062211281,0.970396062211281,1.0047680965428987,1.0047680965428987,-0.03420892288467492,-0.03420892288467492
