date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,price_ma_5,price_ma_10,price_ma_20,is_price_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,is_effective_signal,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2025-10-14,72587.02824994612,72817.30063893492,74436.75727402422,72543.75059932348,435820.0,31894815480.0,665639.0,-0.4235181674716767,0.04,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,0.5105075811669424,0.003172362811105594,-0.0138588139771093,0.25,0.4166666666666667,72906.2064349247,73170.23809774822,72919.14513437536,0,676812.2,690707.7,0,-30147.0,-0.0433279772803706,-0.0456220750873191,0.005939741811026,0.2605075811669424,0.2605075811669424,12.984984593050912,13.124784727695475,0.1303844966472853,-0.7231987039528011,0.5105075811669424,0,1.0,1.0,0,1.0,position,1.0,0.003172362811105594,0.003172362811105594,-0.6389198964191971,-0.5097273277647247,0.94895866661765,0.94895866661765,-1.6732852745804867,-1.5371438669521122
2025-10-15,73067.43555965202,72976.96043622174,73865.9818364928,72832.54135014435,358650.0,26237018920.0,673419.0,-0.6300207387847092,0.04,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,5.026691092221036,-0.0012382413962841014,0.0019409808020616,0.55,0.5,72934.48093051146,73106.25450706133,72921.72790556545,0,676226.2,687607.6,0,-2930.0,-0.0043320829926561,-0.0436618906635547,0.0059282845259447,4.474750111418974,4.474750111418974,12.79010226155458,13.058384575291104,0.0788983441139059,-2.2935074693518938,5.026691092221036,0,1.0,1.0,0,1.0,position,1.0,-0.0012382413962841014,-0.0012382413962841014,-0.6401581378154813,-0.5109655691610089,0.94895866661765,0.94895866661765,-1.6745901168669244,-1.5384487092385497
2025-10-16,73095.43371227075,74995.10715339353,75053.88695063797,73031.24766298755,507153.0,37500137060.0,681313.0,-0.2952090855517831,0.0311623469343203,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,6.468255928937804,0.025988948209823358,0.0213333094465952,1.0,0.7,73247.77607384736,73318.01344977778,73130.13114436754,0,676907.2,684277.0,0,3405.0,0.0050228054544274,-0.0415888913970633,0.0077209967122462,4.0719041826870574,4.0719041826870574,13.136568012196287,13.031181637067956,0.0516954058907579,1.375018436804151,6.468255928937804,0,1.0,1.0,0,1.0,position,1.0,0.025988948209823358,0.025988948209823358,-0.6141691896056578,-0.48497662095118543,0.94895866661765,0.94895866661765,-1.6472033094915777,-1.511061901863203
2025-10-17,75060.94155251276,75753.86116644893,76830.50495073886,74886.42864203273,755131.0,57266505700.0,705766.0,0.0676075063376109,0.0311623469343203,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,10.259618261922574,0.009231427152447937,0.0387063188145408,1.0,0.7333333333333333,73812.35396244391,73496.73711066811,73358.78867190545,1,681721.2,683546.8,0,24070.0,0.0353089940383983,-0.039682333276293,0.0126874907590601,3.98667934207836,3.98667934207836,13.534646523113828,13.034144240708612,0.0797273547264065,4.234232601029673,10.259618261922574,0,1.0,1.0,0,1.0,position,1.0,0.009231427152447937,0.009231427152447937,-0.60493776245321,-0.4757451937987376,0.94895866661765,0.94895866661765,-1.6374753545477114,-1.5013339469193367
2025-10-20,76508.5044800564,75863.93064959011,76657.56991177541,75619.3038260488,400577.0,30467891720.0,706153.0,-0.5669259201909042,0.0311623469343203,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,6.8850410993746465,-0.008424865115933844,0.0461315163422026,1.0,0.7333333333333333,74481.43200891784,73796.15359738124,73587.97086785786,1,686458.0,684649.8,1,23684.0,0.0347034077738329,-0.039682333276293,0.0130694651403868,3.838909583032444,3.838909583032444,12.900661286686434,13.071754657340875,0.1175691547618615,-0.9815576011174804,6.8850410993746465,0,1.0,1.0,0,1.0,position,1.0,-0.008424865115933844,-0.008424865115933844,-0.6133626275691437,-0.48417005891467135,0.94895866661765,0.94895866661765,-1.6463533651632447,-1.51021195753487
2025-10-21,75799.73084965374,75890.41507819353,76256.60988975276,75287.90779764816,347988.0,26357308660.0,701145.0,-0.7005467165842276,0.0311623469343203,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,5.987537959100662,0.001196366102139019,0.0422030810301068,1.0,0.7333333333333333,75096.05489676955,74001.13066584713,73742.51879556634,1,693559.2,685185.7,1,35506.0,0.0533412254991068,-0.0288594167865937,0.0188242002821355,2.9453348780705553,2.9453348780705553,12.759923275403446,12.995962947768188,0.1179533627549265,-1.3497417467425388,5.987537959100662,0,1.0,1.0,0,1.0,position,1.0,0.001196366102139019,0.001196366102139019,-0.6121662614670047,-0.48297369281253233,0.94895866661765,0.94895866661765,-1.645092650503877,-1.508951242875502
2025-10-22,75987.18252116714,77060.78790431879,77385.851122628,75612.40556535861,563416.0,43192986220.0,743009.0,-0.2766899036545154,0.0296812565449455,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,6.91957181259211,0.014128769452039912,0.0559605037492088,1.0,0.7666666666666667,75912.82039038898,74423.65066045024,73928.79557450215,1,707477.2,691851.7,1,69590.0,0.1033383376471409,-0.0112680277635066,0.032393862900048,2.386283311860149,2.386283311860149,13.2417735330272,12.983421876330915,0.1179533627549265,1.4773279969827535,6.91957181259211,1,0.0,0.0,0,1.0,position,1.0,0.014128769452039912,0.014128769452039912,-0.5980374920149647,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.6302039414915035,-1.4940625338631288
2025-10-23,77168.343357716,79720.24378879322,79738.82389870785,77038.45516159448,699824.0,54853905300.0,815542.0,-0.1530240480222876,0.0299841984451932,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,8.238025767915067,0.033069265453163986,0.0630059321834821,1.0,0.8666666666666667,76857.84771746892,75052.81189565815,74225.57222882318,1,734323.0,705615.1,1,134229.0,0.1970151751104118,0.0003453612308856,0.0393184856593845,3.373781311839138,3.373781311839138,13.45858415384065,12.995962947768188,0.1732328753208536,1.801238523892448,8.238025767915067,1,0.0,0.0,0,1.0,position,0.0,0.033069265453163986,0.0,-0.5649682265618008,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5953559901354852,-1.4940625338631288
2025-10-24,79445.50729018818,79399.00301292715,80746.89789944637,78746.40648979953,864433.0,68979370980.0,812167.0,0.0623678166338737,0.0332902975556482,up_trend,1.0,48.0,up_trend,38.0,0,,,0,0,51,price_volume_up_oi_down,8.089896862279296,-0.0005853606937289419,0.0481182317356601,0.95,0.8333333333333334,77586.87608676456,75699.61502460424,74546.4951905609,1,755603.2,718662.2,1,106401.0,0.1507596002074342,0.0198631066141301,0.035772599016732,2.468047550406129,2.468047550406129,13.669829079656168,12.995962947768188,0.1732328753208536,2.623731080137507,8.089896862279296,1,0.0,0.0,0,1.0,position,0.0,-0.0005853606937289419,-0.0,-0.5655535872555297,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5959728354358345,-1.4940625338631288
2025-10-27,79849.18173558591,81770.0015767604,81917.71339149898,79464.7064607086,697443.0,56483493000.0,862528.0,-0.2124468222205771,0.0332902975556482,up_trend,1.0,48.0,up_trend,38.0,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,6.973324598050218,0.02405559830951224,0.0778508426415447,1.0,0.8833333333333333,78768.09027219862,76624.76114055824,74934.24037590931,1,786878.2,736668.1,1,156375.0,0.2214463437810219,0.0350062009061156,0.0462742286696223,2.7175418624609096,2.7175418624609096,13.455176068908251,13.0607763026236,0.2258356357363098,1.1779318929477636,6.973324598050218,1,0.0,0.0,1,1.0,position,0.0,0.02405559830951224,0.0,-0.5414979889460174,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5706233664276077,-1.4940625338631288
2025-10-28,81517.20006143051,81468.53358311905,83367.60776617832,81050.7707452753,937954.0,77075457040.0,862606.0,0.0837428673871411,0.04,up_trend,1.0,48.0,up_trend,38.0,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,6.712847835120256,-0.0005970087082823481,0.0735022795589945,0.95,0.8666666666666667,79883.71397318372,77489.88443497664,75330.06126636243,1,819170.4,756364.8,1,161461.0,0.230281896041475,0.0443251097687526,0.0538352103198985,2.3298159932140923,2.3298159932140923,13.75145618627411,13.189170772611742,0.2789614335771082,1.3595295623471693,6.712847835120256,1,0.0,0.0,1,1.0,position,0.0,-0.0005970087082823481,-0.0,-0.5420949976542997,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5712524862505082,-1.4940625338631288
2025-10-29,82052.35734934374,82742.55279509487,83084.4122148352,81181.9337122539,834935.0,68745920580.0,875981.0,-0.0479905236940014,0.04,up_trend,1.0,48.0,up_trend,38.0,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,4.730233337619254,0.008411646758819797,0.0737309472858069,1.0,0.9166666666666666,81020.06695133893,78466.44367086396,75786.34908896264,1,845764.8,776621.0,1,132972.0,0.178964184821449,0.0783397815731239,0.0728683973765033,0.9314083006043806,0.9314083006043806,13.63510915649159,13.348474800967724,0.2666305337299404,0.7250940897290667,4.730233337619254,0,0.0,0.0,0,1.0,position,0.0,0.008411646758819797,0.0,-0.5336833508954799,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5623884049635948,-1.4940625338631288
2025-10-30,82898.36299823949,83298.19290610154,84825.80145309381,82125.81992434026,1037085.0,86676699720.0,912869.0,0.1275767848062199,0.04,up_trend,1.0,48.0,up_trend,38.0,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,4.352683819348677,0.004823133936559624,0.0448813117881019,1.0,0.9166666666666666,81735.65677480059,79296.75224613477,76307.38284795628,1,865230.2,799776.6,1,97327.0,0.1193402669635653,0.1270489689272875,0.0827238591585349,-0.0628530667565076,0.0628530667565076,13.851924451065653,13.456880111374453,0.2140277733144842,1.2449494408040669,4.352683819348677,0,0.0,0.0,0,1.0,position,0.0,0.004823133936559624,0.0,-0.5288602169589203,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5573058506793807,-1.4940625338631288
2025-10-31,83648.61237951665,80702.71595711434,84346.29972383427,80201.29936025204,1119094.0,92101375820.0,883092.0,0.2368453229214352,0.04,up_trend,1.0,48.0,no_trend,,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,4.624059467831216,-0.03521751692707912,0.0164197646659989,0.8,0.8,81996.39936363805,79791.6377252013,76644.18741793469,1,879415.2,817509.2,1,70925.0,0.0873280987777144,0.1350499335854997,0.0718369748056524,-0.4480692107358177,0.4480692107358177,13.92802998734058,13.49661533847724,0.2140272944878996,1.3595704924294003,4.624059467831216,0,0.0,0.0,0,1.0,position,0.0,-0.03521751692707912,-0.0,-0.5640777338859995,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5944176008176707,-1.4940625338631288
2025-11-03,81151.1231462815,82198.87581014527,82752.20293625066,81008.98268696341,745234.0,61183535140.0,904776.0,-0.1939891362290626,0.04,up_trend,1.0,48.0,no_trend,,1,38.0,up_trend,1,0,51,price_volume_up_oi_down,3.9637523915173016,0.012911129547463011,0.0052448847390844,0.9,0.8833333333333333,82082.17421031502,80425.13224125683,77110.64291931904,1,887864.8,837371.5,1,42248.0,0.0489815982785486,0.1350499335854997,0.0548435381663486,-1.0585075067782177,1.0585075067782177,13.521453542004249,13.54684665516612,0.2548413266234552,-0.0672081738425769,3.9637523915173016,0,0.0,0.0,0,1.0,position,0.0,0.012911129547463011,0.0,-0.5511666043385364,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.5808120245142456,-1.4940625338631288
2025-11-04,82519.24713724997,78692.84692417741,82807.97489575723,77659.92559185383,1232964.0,98034986460.0,826917.0,0.3994719784277493,0.04,down_trend,-1.0,49.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,6.803361029828349,-0.04636979063452075,-0.0340706593928036,0.6,0.7166666666666667,81527.03687852668,80705.3754258552,77353.25304585116,1,880727.0,849948.7,1,-35689.0,-0.0413734659856295,0.1350499335854997,0.0548435381663486,-2.1697351546462555,2.1697351546462555,14.024931584639946,13.578281349247918,0.1481400586829284,2.0336258751820937,6.803361029828349,0,1.0,1.0,0,1.0,position,0.0,-0.04636979063452075,-0.0,-0.5975363949730572,-0.4688449233604923,0.94895866661765,0.94895866661765,-1.6296758921048073,-1.4940625338631288
2025-11-05,78640.6837239459,79192.40572818888,79927.33356274104,78172.88566899083,657037.0,51938392260.0,827766.0,-0.2309901722587907,0.04,down_trend,-1.0,49.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,3.9378265220761826,0.007015732546015308,-0.0429059407400402,0.6,0.7333333333333333,80817.00746514549,80918.53720824221,77671.09393434621,0,871084.0,858424.4,1,-48215.0,-0.0550411481527567,0.1350499335854997,0.0548435381663486,-2.3378265220761825,2.3378265220761825,13.39549561247159,13.652469118073878,0.1955890066994259,-0.8861758535581388,3.9378265220761826,0,1.0,1.0,0,1.0,position,1.0,0.007015732546015308,0.007015732546015308,-0.5905206624270418,-0.46182919081447693,0.94895866661765,0.94895866661765,-1.6222828066177213,-1.486669448376043
2025-11-06,79512.30010349808,80510.1420147731,80919.95461318741,78748.63193195593,705444.0,56274716040.0,853714.0,-0.1907688512717061,0.04,down_trend,-1.0,49.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,2.521177882070056,0.012549528940505561,-0.0334707248027732,0.7,0.7666666666666667,80259.3972868798,80997.5270308402,78025.16946324917,0,859253.0,862241.6,0,-59155.0,-0.0648011927231618,0.1350499335854997,0.0740167884159315,-1.821177882070056,1.821177882070056,13.466582670795692,13.652469118073878,0.1955890066994259,-0.6410313806302705,2.521177882070056,0,1.0,1.0,0,1.0,position,1.0,0.012549528940505561,0.012549528940505561,-0.5779711334865363,-0.4492796618739714,0.94895866661765,0.94895866661765,-1.6090582802163391,-1.4734449219746608
2025-11-07,79816.97242700114,82428.04396778831,82519.56510920623,79131.24424953933,1067704.0,86833850220.0,909484.0,0.1603884218280704,0.04,up_trend,1.0,50.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,2.2373982194948483,0.032713237064650694,0.0213788097489904,0.9,0.8833333333333333,80604.4628890146,81300.43112632631,78500.02307546527,0,864531.4,871973.3,0,26392.0,0.0298859009027372,0.1033341828706398,0.0968710814305955,-0.5114032666387698,0.5114032666387698,13.88102110653008,13.652469118073878,0.1915897482219044,0.8046161431070881,2.2373982194948483,0,1.0,1.0,0,1.0,position,1.0,0.032713237064650694,0.032713237064650694,-0.5452578964218855,-0.4165664248093206,0.94895866661765,0.94895866661765,-1.5745855068328052,-1.4389721485911267
2025-11-10,82676.24205545326,87263.16601087779,87297.18637175424,82478.09376893354,1306577.0,111623894660.0,986598.0,0.2809033576792054,0.04,up_trend,1.0,50.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,2.466266306942144,0.05548055694582672,0.0616102124368405,1.0,0.9833333333333332,81617.3209291611,81849.74756973804,79237.25435514815,0,880895.8,884380.3,0,81822.0,0.0904334332475662,0.0681548485281315,0.1101688254035392,0.136397020412459,0.136397020412459,14.082921298294927,13.69328267138285,0.207219217867193,1.268259074092844,2.466266306942144,0,1.0,1.0,0,1.0,position,1.0,0.05548055694582672,0.05548055694582672,-0.4897773394760587,-0.36108586786349384,0.94895866661765,0.94895866661765,-1.5161208350852204,-1.380507476843542
2025-11-11,87647.56146791585,86597.97612100946,88245.24309499348,85857.79435856937,1125244.0,97691480080.0,992253.0,0.1257770649202156,0.04,up_trend,1.0,50.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,4.612805844557852,-0.011975066155041833,0.1004554988898653,0.95,0.95,83198.3467685275,82362.69182352709,79926.28812925189,1,913963.0,897345.0,1,165336.0,0.1999426786485221,0.0681548485281315,0.0803568664745974,1.1061864097827732,1.1061864097827732,13.933510458992552,13.80169031866988,0.1949112140741782,0.4561639358852142,4.612805844557852,0,1.0,1.0,0,1.0,position,1.0,-0.011975066155041833,-0.011975066155041833,-0.5017524056311005,-0.3730609340185356,0.94895866661765,0.94895866661765,-1.528740000256791,-1.3931266420151127
2025-11-12,86882.0017364286,86625.2703334333,88196.19575903086,85421.89596911056,1413311.0,122495650300.0,1003409.0,0.3425319760326358,0.04,up_trend,1.0,50.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,5.314201993808789,-0.0029549434619857893,0.0938583003874911,0.95,0.95,84684.91968957639,82750.96357736093,80608.70362411244,1,949091.6,910087.8,1,175643.0,0.2121891935643648,0.0681548485281315,0.0803568664745974,1.2089798798226985,1.2089798798226985,14.161445736528387,13.866472778797863,0.1874536626695713,1.061363813598599,5.314201993808789,1,0.0,0.0,0,1.0,position,1.0,-0.0029549434619857893,-0.0029549434619857893,-0.5047073490930862,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.5318538803086148,-1.3962405220669363
2025-11-13,86435.64090827676,87885.28761296567,89815.72455717275,86300.67557563333,1389104.0,122735384160.0,1037262.0,0.292074385762664,0.04,up_trend,1.0,50.0,up_trend,39.0,0,,,0,0,51,price_volume_up_oi_down,5.406078432795405,0.016771399962513475,0.0916051743746679,1.0,0.9833333333333332,86159.9488092149,83209.67304804735,81253.21264709104,1,985801.2,922527.1,1,183548.0,0.2149994026102418,0.0681548485281315,0.0803568664745974,1.2325679080371246,1.2325679080371246,14.14416949294364,13.904525546935329,0.1494008945321079,1.0819053503836116,5.406078432795405,1,0.0,0.0,0,1.0,position,0.0,0.016771399962513475,0.0,-0.4879359491305728,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.514180402471807,-1.3962405220669363
2025-11-14,87640.59150818801,87524.8517046308,88414.31705904912,86789.63741368843,939478.0,82124244420.0,1024914.0,-0.0870395837451496,0.04,up_trend,1.0,50.0,up_trend,39.0,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,3.3524534749588364,-0.0013206186946649965,0.0618334184762923,0.95,0.9666666666666668,87179.3103565834,83891.88662279901,81841.76217400015,1,1008887.2,936709.3,1,115430.0,0.1269181206046505,0.0681548485281315,0.1163621555973247,0.3406200564825443,0.3406200564825443,13.753079680850464,13.930770223166563,0.1827751724527191,-0.6557270729379574,3.3524534749588364,0,0.0,0.0,0,1.0,position,0.0,-0.0013206186946649965,-0.0,-0.48925656782523785,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.515572052857774,-1.3962405220669363
2025-11-17,88075.61295069334,95362.68556890875,95363.03628799404,87872.3234839058,1850222.0,171736636900.0,1118668.0,0.5031669400595563,0.04,up_trend,1.0,50.0,up_trend,39.0,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,5.171701531398653,0.08273655299219866,0.0928171636245849,1.0,1.0,88799.2142681896,85208.26759867535,82816.69991996608,1,1035301.2,958098.5,1,132070.0,0.1338640459437379,0.0697075157630574,0.1179148228322506,0.3669851315323121,0.3669851315323121,14.430816189855085,13.907265782761316,0.2062796128579682,1.711899236241755,5.171701531398653,0,0.0,0.0,0,1.0,position,0.0,0.08273655299219866,0.0,-0.40652001483303923,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.4283853756054397,-1.3962405220669363
2025-11-18,95987.51633451723,93815.03801262262,97073.0766345479,93058.68765676089,1998474.0,189281684120.0,1022292.0,0.6703367240686223,0.04,up_trend,1.0,50.0,up_trend,39.0,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,5.630548525758272,-0.022632925664244782,0.0833398448195632,0.95,0.9833333333333332,90242.62664651225,86720.48670751987,83712.93106668754,1,1041309.0,977636.0,1,30039.0,0.0302735290293906,0.1086757769261084,0.097390159180335,-0.5429870140189788,0.5429870140189788,14.50789444729157,13.97922102181625,0.173586592919765,2.0542216669197297,5.630548525758272,0,0.0,0.0,0,1.0,position,0.0,-0.022632925664244782,-0.0,-0.42915294049728403,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.4522356511342094,-1.3962405220669363
2025-11-19,93904.93402428048,99785.99208447618,100360.31266527312,93829.16801206728,2425955.0,238463478400.0,1093042.0,0.7972606264922603,0.04,up_trend,1.0,50.0,up_trend,39.0,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,5.596348637684016,0.06262778544389448,0.1519270496979152,1.0,1.0,92874.7709967208,88779.8453431486,84849.19127569541,1,1059235.6,1004163.6,1,89633.0,0.0893284792143582,0.1086757769261084,0.0850283888728924,-0.1534731364464898,0.1534731364464898,14.70173581926216,14.00821587864374,0.2041830278389609,2.2909484515396104,5.596348637684016,0,0.0,0.0,0,1.0,position,0.0,0.06262778544389448,0.0,-0.36652515505338945,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.386239325217173,-1.3962405220669363
2025-11-20,99712.76361093718,99487.06486152818,102960.57210973871,98277.25509880828,2503762.0,251179898600.0,1077295.0,0.8433411311226615,0.04,up_trend,1.0,50.0,no_trend,,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,5.204073243964544,-0.002263489058327963,0.1320104600403095,0.95,0.9833333333333332,95195.1264464333,90677.5376278241,85837.53232933216,1,1067242.2,1026521.7,1,40033.0,0.0385948776683229,0.1086757769261084,0.0785960619600444,-0.6014158697774287,0.6014158697774287,14.733304958761464,14.113545395619283,0.2748975416625017,1.5206469141468062,5.204073243964544,0,1.0,1.0,0,1.0,position,0.0,-0.002263489058327963,-0.0,-0.3687886441117174,-0.37601587748052134,0.94895866661765,0.94895866661765,-1.3886245598306002,-1.3962405220669363
2025-11-21,95243.787035506,91473.83576451118,96545.82633711142,91466.69468483004,2106084.0,197017225480.0,998213.0,0.7466188975454795,0.04,down_trend,-1.0,51.0,no_trend,,1,39.0,up_trend,1,0,51,price_volume_up_oi_down,5.069057513426509,-0.03958212276449502,0.045118431885003,0.8,0.9333333333333332,95984.92325840938,91582.1168074964,86441.27396691137,1,1061902.0,1035394.6,1,-26701.0,-0.0260519419190293,0.1086757769261084,0.0742415735772515,-1.2240123293052732,1.2240123293052732,14.560340856920517,14.152807614736014,0.2748975416625017,0.9999267522362332,5.069057513426509,0,1.0,1.0,0,1.0,position,1.0,-0.03958212276449502,-0.03958212276449502,-0.40837076687621243,-0.41559800024501636,0.94895866661765,0.94895866661765,-1.4303356734511508,-1.4379516356874869
2025-11-24,91422.30929616808,91310.30934205856,93560.78229623068,90743.56703305389,971940.0,89390422140.0,977397.0,-0.0055988413035321,0.04,down_trend,-1.0,51.0,no_trend,,0,,,0,0,51,price_volume_up_oi_down,3.8846379426606807,-0.001225083406575151,-0.0424943593259227,0.75,0.9166666666666666,95174.44801303932,91986.83114061448,86918.28935517625,1,1033647.8,1034474.5,0,-141271.0,-0.1262850103873535,0.1086757769261084,0.0742415735772515,-2.1346379426606807,2.1346379426606807,13.78704935314224,14.296130963191736,0.2387097793127948,-1.4384448043368387,3.8846379426606807,0,1.0,1.0,0,1.0,position,1.0,-0.001225083406575151,-0.001225083406575151,-0.40959585028278767,-0.4168230836515916,0.94895866661765,0.94895866661765,-1.4316266500233357,-1.4392426122596718
2025-11-25,91784.2692629965,96559.5923121724,96758.7893974076,91571.97955918236,1264789.0,119095703640.0,1033634.0,0.2018245616060854,0.04,up_trend,1.0,52.0,down_trend,40.0,0,,,0,0,51,price_volume_up_oi_down,2.7006964223952523,0.05202768500006034,0.0292549505675252,0.9,0.9666666666666668,95723.3588729493,92982.99275973075,87672.84229162893,1,1035916.2,1038612.6,0,11342.0,0.0110946774502783,0.1081232999095044,0.0848345748095657,-0.7714414718277273,0.7714414718277273,14.05041586781238,14.296130963191736,0.3134151989639822,-0.5287955461150895,2.7006964223952523,0,1.0,1.0,0,1.0,position,1.0,0.05202768500006034,0.05202768500006034,-0.3575681652827274,-0.3647953986515313,0.94895866661765,0.94895866661765,-1.376800568729931,-1.384416530966267
2025-11-26,96939.3153038987,95686.16019824593,99060.80615547638,94666.29471466424,1354151.0,131201263500.0,1055255.0,0.2493922458071137,0.04,up_trend,1.0,52.0,down_trend,40.0,0,,,0,0,51,price_volume_up_oi_down,2.850446094846752,-0.012927212263922072,-0.0410862466823944,0.85,0.95,94903.39249570326,93889.08174621205,88320.02266178648,1,1028358.8,1043797.2,0,-37787.0,-0.0345704922592178,0.0639616784413406,0.0664294048328536,-1.000446094846752,1.000446094846752,14.118685247654328,14.296130963191736,0.2549624945540678,-0.4694239270278154,2.850446094846752,0,1.0,1.0,0,1.0,position,1.0,-0.012927212263922072,-0.012927212263922072,-0.3704953775466495,-0.37772261091545345,0.94895866661765,0.94895866661765,-1.3904230927856922,-1.3980390550220283
2025-11-27,95885.84905214592,95245.89217620356,97876.90625824616,94877.20522677424,1092456.0,105500093340.0,1066017.0,0.0244990994933621,0.04,up_trend,1.0,52.0,down_trend,40.0,0,,,0,0,51,price_volume_up_oi_down,1.217780878660188,-0.006674153509287137,-0.0426303931192233,0.75,0.9166666666666666,94055.15795863832,94625.14220253582,88917.40762529158,0,1026103.2,1046672.7,0,-11278.0,-0.0104688130920499,0.0344342033488568,0.0647454204379804,-0.4677808786601879,0.4677808786601879,13.903938930541296,14.287492841399365,0.2549624945540678,-1.014673036858488,1.217780878660188,0,1.0,1.0,0,1.0,position,1.0,-0.006674153509287137,-0.006674153509287137,-0.37716953105593665,-0.3843967644247406,0.94895866661765,0.94895866661765,-1.3974562268346973,-1.4050721890710336
2025-11-28,94231.2558839615,95819.86815120305,96896.36948594336,93419.24025260718,841418.0,80778102080.0,1070772.0,-0.2410465987862632,0.04,up_trend,1.0,52.0,down_trend,40.0,0,,,0,0,51,price_volume_up_oi_down,1.585353764396343,0.01685865536163292,0.0475112074438446,0.85,0.95,94924.36443597668,95454.64384719305,89673.26523499603,0,1040615.0,1051258.5,0,72559.0,0.0726888950554641,0.0206841032398345,0.0509953203289581,0.6878425569524983,0.6878425569524983,13.6428438428263,14.274750718754705,0.3282009631896105,-1.2986413705809878,1.585353764396343,0,1.0,1.0,0,1.0,position,1.0,0.01685865536163292,0.01685865536163292,-0.36031087569430365,-0.3675381090631076,0.94895866661765,0.94895866661765,-1.3796908004207926,-1.3873067626571287
2025-12-01,96305.60685863173,96392.8420646492,97826.513392808,95312.46495751526,778250.0,75413399420.0,1078188.0,-0.3259893239733702,0.04,up_trend,1.0,52.0,down_trend,40.0,0,,,0,0,51,price_volume_up_oi_down,4.031913692876547,0.0009058164821652401,0.055662200240182,0.85,0.95,95940.87098049484,95557.65949676708,90382.9635477212,1,1060773.2,1047210.5,1,100791.0,0.1031218634802439,0.0206841032398345,0.0493704184872467,1.1262514926363645,1.1262514926363645,13.564803088303854,14.274750718754705,0.3282009631896105,-1.4590241046117,4.031913692876547,0,1.0,1.0,0,1.0,position,1.0,0.0009058164821652401,0.0009058164821652401,-0.3594050592121385,-0.36663229258094243,0.94895866661765,0.94895866661765,-1.3787362630799898,-1.3863522253163258
